"","username","degree","indegree","outdegree","closeness","betweenness","hub","authority","clusterCoefficient","egenvector.centrality","page.rank"
"21","MargaritaCerdaZ",0.0045662100456621,0,0.0307692307692308,0.493878673393757,0,0.000605267106619346,1.1301288108762e-17,0,0.00347862457815034,0
"22","jimeoviedo",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"23","MutanRashen",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,5.44313030252485e-09,1.82559269449233e-17,0,5.09178944203778e-09,0
"24","_jessica_smith",0.0045662100456621,0,0.0307692307692308,0.49509803921569,0,8.73624138851205e-06,1.1301288108762e-17,0,8.20512936728241e-06,0
"25","M0nicm",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,0.0316810244866837,1.1301288108762e-17,0,0.0286996050855984,0
"26","Parraseando",0,0,0.0153846153846154,0.246341463414642,0,1.81437676766791e-09,1.73865970904031e-18,0,1.69726314690403e-09,0
"27","cverdugo",0,0,0.0153846153846154,0.246341463414642,0,6.54039993342582e-11,1.73865970904031e-18,0,3.72891876094278e-10,0
"28","MtCavada",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"29","ladypaulina",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"30","thoughtlifes",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,0.0475215367300255,1.82559269449233e-17,0,0.0430494076283976,0
"31","tomasgcd",0.0410958904109589,0,0.153846153846154,0.49509803921569,0,0.127329365053354,8.25863361794148e-17,0.0222222222222222,0.118277044920544,0
"32","suberca23",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,6.32065563895981e-07,1.1301288108762e-17,0,3.61804302789724e-06,0
"33","Fabroo",0.0228310502283105,0,0.0923076923076923,0.745074009996157,0,0.000304213717219407,4.4335822580528e-17,0,0.00174835739664491,0
"34","relila",0,0,0.0153846153846154,0.246341463414642,0,3.1603278194799e-07,1.73865970904031e-18,0,1.80902151394968e-06,0
"35","juliozuniga",0,0,0.0153846153846154,0.246341463414642,0,3.1603278194799e-07,1.73865970904031e-18,0,1.8090215139484e-06,0
"36","SDonoso",0,0,0.0153846153846154,0.246341463414642,0,3.1603278194799e-07,1.73865970904031e-18,0,1.80902151394993e-06,0
"37","VotaPorMaria",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,9.48098345842534e-07,1.82559269449233e-17,0,5.42706454185128e-06,0
"38","czromerob",0,0,0.0153846153846154,0.493878673393757,0,0.000302633553309673,1.73865970904031e-18,0,0.00173931228907517,0
"39","pablo_zuniga",0.0319634703196347,0,0.123076923076923,0.246341463414642,0,2.80347468207993e-05,6.86770585070923e-17,0,2.52883893042305e-05,0
"40","marcoporchile",0.0045662100456621,0,0.0307692307692308,0.49509803921569,0,3.16099539899208e-07,1.1301288108762e-17,0,1.80940209380938e-06,0
"41","tomasrd",0.0045662100456621,0,0.0307692307692308,0.49509803921569,0,0.0158492466703536,1.1301288108762e-17,0,0.0143580059749033,0
"42","carlosevalencia",0,0,0.0153846153846154,0.246341463414642,0,6.54039993342582e-11,1.73865970904031e-18,0,3.72891876259673e-10,0
"43","slarrain",0,0,0.0153846153846154,0.246341463414642,0,0.00102386433473188,1.73865970904031e-18,0,0.000937504032964243,0
"44","Pau_Manriquez",0,0,0.0153846153846154,0.246341463414642,0,6.58519754289851e-06,1.73865970904031e-18,0,5.94162060679469e-06,0
"45","pablorebolledo",0,0,0.0153846153846154,0.246341463414642,0,3.1603278194799e-07,1.73865970904031e-18,0,1.80902151394917e-06,0
"46","martintrujillor",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,6.32065563895981e-07,1.1301288108762e-17,0,3.61804302789804e-06,0
"47","javiercirano",0,0,0.0153846153846154,0.246341463414642,0,0.00102386433473188,1.73865970904031e-18,0,0.000937504032964244,0
"48","jagiordano",0.0182648401826484,0,0.0769230769230769,0.745074009996157,0,0.00367686011081499,3.73811837443667e-17,0,0.00629113667704306,0
"49","jacimolina",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,0.0316810244866837,1.1301288108762e-17,0,0.0286996050855984,0
"50","diesmori",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"51","hfariasaroca",0,0,0.0153846153846154,0.246341463414642,0,0,1.73865970904031e-18,0,4.45281051113855e-18,0
"52","thezyanthor",0,0,0.0153846153846154,0.246341463414642,0,3.1603278194799e-07,1.73865970904031e-18,0,1.80902151394755e-06,0
"53","DaniCornejo",0.0319634703196347,0,0.123076923076923,0.49509803921569,0,0.111186219256703,6.86770585070923e-17,0.0357142857142857,0.10218793008867,0
"54","Constanza_A",0,0,0.0153846153846154,0.246341463414642,0,0.00102386433473188,1.73865970904031e-18,0,0.000937504032964243,0
"55","icarmach",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"56","Ephedrine86",0,0,0.0153846153846154,0.246341463414642,0,1.81437676766791e-09,1.73865970904031e-18,0,1.6972631458887e-09,0
"57","fmaldonadog",0,0,0.0153846153846154,0.246341463414642,0,6.53769511737436e-11,1.73865970904031e-18,0,3.72738274743488e-10,0
"58","elmartutino",0.0091324200913242,0,0.0461538461538462,0.746305418719211,0,3.16163562898977e-07,1.82559269449233e-17,0,1.80976714410015e-06,0
"59","WladimirVeniu",0,0,0.0153846153846154,0.246341463414642,0,0.00102386433473188,1.73865970904031e-18,0,0.000937504032964241,0
"60","hspencer",0,0,0.0153846153846154,0.246341463414642,0,3.50434335259991e-06,1.73865970904031e-18,0,3.16104866303079e-06,0
"61","JECarmach",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"62","",0.0136986301369863,0,0.0615384615384615,0.746305418719211,0,0.0158571869817802,3.04265449082055e-17,0,0.0143648468326758,0
"63","NatiIsotta",0,0,0.0153846153846154,0.246341463414642,0,6.67579497812939e-11,1.73865970904031e-18,0,3.80579862930168e-10,0
"64","aimanen",0.0228310502283105,0,0.0923076923076923,0.746305418719211,0,0.0336127894813446,4.4335822580528e-17,0.0666666666666667,0.0348550459857882,0
"65","JaimeAlvarezG",0.0182648401826484,0,0.0769230769230769,0.246341463414642,0,3.33789750821926e-10,3.73811837443667e-17,0,1.90289931822466e-09,0
"66","fransanhueza",0,0,0.0153846153846154,0.246341463414642,0,0.00102386433473188,1.73865970904031e-18,0,0.000937504032964243,0
"67","giovannaroa",0,0,0.0153846153846154,0.246341463414642,0,0.00102386433473188,1.73865970904031e-18,0,0.000937504032964242,0
"68","mchaparro",0,0,0.0153846153846154,0.246341463414642,0,0.00102386433473188,1.73865970904031e-18,0,0.000937504032964243,0
"69","echeverria",0.0136986301369863,0,0.0615384615384615,0.49509803921569,0,0.0167484129032709,3.04265449082055e-17,0.166666666666667,0.0195677394100247,0
"70","GiorgioJackson",0,0,0.0153846153846154,0.493878673393757,0,0.000302633553309673,1.73865970904031e-18,0,0.00173931228907517,0
"71","HernanAraya",0,0,0.0153846153846154,0.246341463414642,0,6.54039993342582e-11,1.73865970904031e-18,0,3.72891876088429e-10,0
"72","jen_abate",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,3.83091289775563e-18,1.1301288108762e-17,0,8.46167508105506e-18,0
"73","izqautonoma",0.547945205479452,0.462686567164179,0.430769230769231,0,0,3.06473031820451e-17,4.37272916823639e-16,0,4.67699859025589e-17,0.28
"74","fcoarellano",0.0776255707762557,0,0.276923076923077,0.246341463414642,0,7.66182579551127e-18,1.59087363377189e-16,0,2.9538938464774e-17,0
"75","el_pe",0.045662100456621,0,0.169230769230769,0.246341463414642,0,0,9.64956138517373e-17,0,4.12314349404137e-17,0
"76","cotegaona",0.0365296803652968,0,0.138461538461538,0.246341463414642,0,0,7.56316973432536e-17,0,4.86161695566072e-17,0
"77","gabrielboric",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,3.83091289775563e-18,1.1301288108762e-17,0,9.1539939513232e-18,0
"78","jparedesgodoy",0.0593607305936073,0,0.215384615384615,0.246341463414642,0,0,1.31268808032544e-16,0,5.10777477620051e-17,0
"79","JEBerner",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"80","Chocexa",0,0,0.0153846153846154,0.246341463414642,0,1.91545644887782e-18,1.73865970904031e-18,0,3.80775378647478e-18,0
"81","dischalper",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"82","nataliabeatriz",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,0.00204772866946376,1.1301288108762e-17,0,0.00187500806592849,0
"83","MopaAlarcon",0,0,0.0153846153846154,0.246341463414642,0,0.00102386433473188,1.73865970904031e-18,0,0.000937504032964243,0
"84","Dani_Lipon",0,0,0.0153846153846154,0.246341463414642,0,1.91545644887782e-18,1.73865970904031e-18,0,3.9231402648528e-18,0
"85","victororellana",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,1.14927386932669e-17,1.82559269449233e-17,0,7.53858325403087e-18,0
"86","mapc",0,0,0.0153846153846154,0.246341463414642,0,1.91545644887782e-18,1.73865970904031e-18,0,5.19239152701106e-18,0
"87","caracola_cn",0.0091324200913242,0,0.0461538461538462,0.493878673393757,0,0.000907900659929021,1.82559269449233e-17,0,0.0052179368672255,0
"88","dehache",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,1.05130300577988e-05,1.82559269449233e-17,0,9.4831459890955e-06,0
"89","klamozajara",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,1.05130300577988e-05,1.82559269449233e-17,0,9.4831459890937e-06,0
"90","danibarria",0.045662100456621,0,0.169230769230769,0.246341463414642,0,3.85477768785885e-05,9.64956138517373e-17,0,3.47715352933533e-05,0
"91","ocontrerasv",0.0136986301369863,0,0.0615384615384615,0.246341463414642,0,1.40173734103997e-05,3.04265449082055e-17,0,1.26441946521109e-05,0
"92","karikari_",0.0365296803652968,0,0.138461538461538,0.246341463414642,0,3.15390901733906e-05,7.56316973432536e-17,0,2.84494379672797e-05,0
"93","EvaRayen",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,7.00868670519983e-06,1.1301288108762e-17,0,6.32209732606114e-06,0
"94","Cristhiansen",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,7.00868670519983e-06,1.1301288108762e-17,0,6.32209732606082e-06,0
"95","Coldplayer_",0,0,0.0153846153846154,0.246341463414642,0,3.50434335259991e-06,1.73865970904031e-18,0,3.16104866303147e-06,0
"96","gerardo_castroo",0,0,0.0153846153846154,0.246341463414642,0,3.50434335259991e-06,1.73865970904031e-18,0,3.16104866303153e-06,0
"97","javiunchi",0,0,0.0153846153846154,0.246341463414642,0,3.50434335259991e-06,1.73865970904031e-18,0,3.16104866302756e-06,0
"98","Rominamara",0,0,0.0153846153846154,0.246341463414642,0,1.91545644887782e-18,1.73865970904031e-18,0,5.15392936755172e-18,0
"99","paulinandradesc",0,0,0.0153846153846154,0.246341463414642,0,1.91545644887782e-18,1.73865970904031e-18,0,4.34622401890555e-18,0
"100","lista1a",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"101","camilasdv",0.0091324200913242,0,0.0461538461538462,0.493878673393757,0,0.000907900659929021,1.82559269449233e-17,0,0.0052179368672255,0
"102","snpalma",0,0,0.0153846153846154,0.493878673393757,0,0.000302633553309673,1.73865970904031e-18,0,0.00173931228907517,0
"103","ferbiscarra",0,0,0.0153846153846154,0.493878673393757,0,0.000302633553309673,1.73865970904031e-18,0,0.00173931228907517,0
"104","Maukko",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,0.0316810244866837,1.1301288108762e-17,0,0.0286996050855984,0
"105","polylla",0.0045662100456621,0,0.0307692307692308,0.493878673393757,0,0.000605267106619346,1.1301288108762e-17,0,0.00347862457815033,0
"106","cotecumplido",0,0,0.0153846153846154,0.493878673393757,0,0.000302633553309673,1.73865970904031e-18,0,0.00173931228907517,0
"107","Danystereo",0,0,0.0153846153846154,0.493878673393757,0,0.000302633553309673,1.73865970904031e-18,0,0.00173931228907517,0
"108","GPGirardi",0,0,0.0153846153846154,0.493878673393757,0,0.000302633553309673,1.73865970904031e-18,0,0.00173931228907517,0
"109","jorgecantero",0.0045662100456621,0,0.0307692307692308,0.49509803921569,0,0.0161431457966515,1.1301288108762e-17,1,0.0160891148318744,0
"110","charlatecnica",0,0,0.0153846153846154,0.246341463414642,0,6.58519754289851e-06,1.73865970904031e-18,0,5.94162060679495e-06,0
"111","jjotta",0,0,0.0153846153846154,0.246341463414642,0,1.81437676766791e-09,1.73865970904031e-18,0,1.69726314719042e-09,0
"112","ftorralbo",0,0,0.0153846153846154,0.246341463414642,0,0,1.73865970904031e-18,0,8.89437437497265e-19,0
"113","Fjavierbeltran",0,0,0.0153846153846154,0.246341463414642,0,0.00102386433473188,1.73865970904031e-18,0,0.000937504032964244,0
"114","nefidades",0,0,0.0153846153846154,0.246341463414642,0,6.67579497812939e-11,1.73865970904031e-18,0,3.80579864629217e-10,0
"115","Salvador_Angulo",0.10958904109589,0,0.384615384615385,0.246341463414642,0,0,2.28633751738801e-16,0,0,0
"116","maibennett",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"117","Nbriones",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,0,1.82559269449233e-17,0,1.66829616654892e-18,0
"118","carlos_said",0,0,0.0153846153846154,0.246341463414642,0,1.91545644887782e-18,1.73865970904031e-18,0,4.92315641079567e-18,0
"119","camilatorralbos",0.0273972602739726,0,0.107692307692308,0.246341463414642,0,0,6.17224196709311e-17,0,1.25386639837452e-17,0
"120","usach",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,5.44313030252485e-09,1.82559269449233e-17,0,5.09178944421526e-09,0
"121","efeconge",0,0,0.0153846153846154,0.246341463414642,0,0,1.73865970904031e-18,0,5.26450807599732e-19,0
"122","joperezs",0.0182648401826484,0,0.0769230769230769,0.246341463414642,0,0,3.73811837443667e-17,0,2.42792381587091e-18,0
"123","Naty_Labbe",0,0,0.0153846153846154,0.246341463414642,0,1.81437676766791e-09,1.73865970904031e-18,0,1.69726314665256e-09,0
"124","CaaaTorres",0,0,0.0153846153846154,0.246341463414642,0,0,1.73865970904031e-18,0,4.72363395860034e-19,0
"125","CajitadeJugo",1,1,0.292307692307692,0,0,6.12946063640901e-16,4.10932222231678e-15,0,0,1
"126","camparimen",0.0821917808219178,0,0.292307692307692,0.246341463414642,0,7.66182579551127e-16,1.59087363377189e-16,0,0,0
"127","caldo_de_cabeza",0.200913242009132,0,0.692307692307692,0.246341463414642,0,1.8388381909227e-15,3.81635806134349e-16,0,0,0
"128","PotatoDono",0.0136986301369863,0,0.0615384615384615,0.246341463414642,0,1.62813798154614e-16,3.04265449082055e-17,0,0,0
"129","Jeett",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"130","Lady_Neko",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"131","Juanesg",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,1.14927386932669e-16,1.82559269449233e-17,0,0,0
"132","_ELWIS_",0.091324200913242,0,0.323076923076923,0.246341463414642,0,8.27477185915217e-16,2.00815196394156e-16,0,0,0
"133","kokemolina",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"134","efeespinoza",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"135","tojomik",0.0136986301369863,0,0.0615384615384615,0.246341463414642,0,1.62813798154614e-16,3.04265449082055e-17,0,0,0
"136","MAQO",0.0136986301369863,0,0.0615384615384615,0.246341463414642,0,1.62813798154614e-16,3.04265449082055e-17,0,0,0
"137","psicogaby",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"138","amyseaburrio",0.0136986301369863,0,0.0615384615384615,0.246341463414642,0,1.62813798154614e-16,3.04265449082055e-17,0,0,0
"139","silverjov",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,8.14068990773072e-17,1.1301288108762e-17,0,0,0
"140","fpereztorrealba",0,0,0.0153846153846154,0.246341463414642,0,6.58519754289851e-06,1.73865970904031e-18,0,5.94162060679554e-06,0
"141","CaradeOrrego",0.0136986301369863,0,0.0615384615384615,0.246341463414642,0,2.67031799125175e-10,3.04265449082055e-17,0,1.52231945173382e-09,0
"142","felipeharboe",0,0,0.0153846153846154,0.246341463414642,0,6.67579497812939e-11,1.73865970904031e-18,0,3.80579864903992e-10,0
"143","franciscojms",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,1.33515899562588e-10,1.1301288108762e-17,0,7.61159734177196e-10,0
"144","sebagc",0,0,0.0153846153846154,0.246341463414642,0,0,1.73865970904031e-18,0,3.15638508706911e-18,0
"145","RadBark",0,0,0.0153846153846154,0.246341463414642,0,0,1.73865970904031e-18,0,4.23393020496471e-18,0
"146","Polawitch",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,8.14068990773072e-17,1.1301288108762e-17,0,0,0
"147","Gentz",0.0136986301369863,0,0.0615384615384615,0.246341463414642,0,1.62813798154614e-16,3.04265449082055e-17,0,0,0
"148","abernales",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,1.14927386932669e-16,1.82559269449233e-17,0,0,0
"149","suralista",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,8.14068990773072e-17,1.1301288108762e-17,0,0,0
"150","davidvargasn",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"151","Galdar",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"152","bastiangb",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,8.14068990773072e-17,1.1301288108762e-17,0,0,0
"153","Yohirox",0.0228310502283105,0,0.0923076923076923,0.246341463414642,0,2.37516599660849e-16,4.4335822580528e-17,0,0,0
"154","SoledadOnetto",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"155","honeyxbunch",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,8.14068990773072e-17,1.1301288108762e-17,0,0,0
"156","YoSoyAllendista",0,0,0.0153846153846154,0.246341463414642,0,6.67579497812939e-11,1.73865970904031e-18,0,3.80579863850461e-10,0
"157","Bakacu",0.0228310502283105,0,0.0923076923076923,0.246341463414642,0,4.00547710180502e-10,4.4335822580528e-17,0,2.28347917234454e-09,0
"158","consudonsu",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,8.14068990773072e-17,1.1301288108762e-17,0,0,0
"159","Chacarero",0.0547945205479452,0,0.2,0.246341463414642,0,4.8269502511721e-16,1.03450252687899e-16,0,0,0
"160","jifaundez",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,1.14927386932669e-16,1.82559269449233e-17,0,0,0
"161","eugeforestal",0,0,0.0153846153846154,0.246341463414642,0,6.67579497812939e-11,1.73865970904031e-18,0,3.80579865365848e-10,0
"162","Glorits",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,8.14068990773072e-17,1.1301288108762e-17,0,0,0
"163","JACO_one",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,8.14068990773072e-17,1.1301288108762e-17,0,0,0
"164","ginettejoignant",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,2.00273855090251e-10,1.82559269449233e-17,0,1.14173958810661e-09,0
"165","crisneda",0,0,0.0153846153846154,0.246341463414642,0,6.67579497812939e-11,1.73865970904031e-18,0,3.80579863996864e-10,0
"166","_Edu",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,8.14068990773072e-17,1.1301288108762e-17,0,0,0
"167","virginia_uvfczv",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"168","Nelissh",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"169","tainitoon",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"170","baleri_",0,0,0.0153846153846154,0.246341463414642,0,6.58519754289851e-06,1.73865970904031e-18,0,5.94162060679472e-06,0
"171","Kira_89mp",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"172","Prisca81",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"173","lagosweber",0,0,0.0153846153846154,0.246341463414642,0,6.67579497812939e-11,1.73865970904031e-18,0,3.80579865209436e-10,0
"174","TomoeLi",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"175","MaGoX",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,8.14068990773072e-17,1.1301288108762e-17,0,0,0
"176","dloslagos",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"177","correcta",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,8.14068990773072e-17,1.1301288108762e-17,0,0,0
"178","Wamyla",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"179","pablock",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"180","Mar_celix",0.0091324200913242,0,0.0461538461538462,0.246341463414642,0,1.14927386932669e-16,1.82559269449233e-17,0,0,0
"181","C0M4NDANTE",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"182","ucatolica",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"183","CrisNavarroM",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"184","sibekay",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"185","DanielaReinoso",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"186","MLKtoSCL",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"187","ghc8008",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"188","bgodoy89",0,0,0.0153846153846154,0.246341463414642,0,0.0158405122433418,1.73865970904031e-18,0,0.0143498025427992,0
"189","DonJoost",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"190","homeroh",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"191","juanfcocanales",0.0045662100456621,0,0.0307692307692308,0.246341463414642,0,1.33515899562588e-10,1.1301288108762e-17,0,7.61159727775594e-10,0
"192","gocampos",0,0,0.0153846153846154,0.246341463414642,0,4.07034495386536e-17,1.73865970904031e-18,0,0,0
"193","millita_lino",0,0,0.0153846153846154,0.246341463414642,0,6.67579497812939e-11,1.73865970904031e-18,0,3.80579864498233e-10,0
"194","Paonessa",0.045662100456621,0.054726368159204,0,0,0,0,0.000415718724353079,0,0.000414055913945261,0.0195
"195","feuc",0.753424657534247,0.825870646766169,0,0,0,0,1,0.000657174151150055,1,0.143113722527473
"196","pepoglatz",0.19634703196347,0.218905472636816,0,0,0,0,0.0646358096886827,0,0.0653321904721739,0.0412142857142857
"197","feusach",0.045662100456621,0.054726368159204,0,0,0,0,1.14540283953331e-07,0,1.18277804897106e-07,0.0195
"198","feuv",0.0136986301369863,0.0199004975124378,0,0,0,0,4.12890697471212e-09,0,2.59858539547319e-08,0.01
"199","Godoy_JC",0.0821917808219178,0.0945273631840796,0,0,0,0,1.99509193324718e-05,0,0.000126065951677939,0.029
"200","FEPUCV",0.210045662100457,0.233830845771144,0,0,0,0,0.000221226643354331,0,0.000220285167939049,0.03675
"201","mguc",0.0091324200913242,0.0149253731343284,0,0,0,0,0.000551398015264293,0,0.000571675608752293,0.00323076923076923
"202","ConstanzaLeyton",0,0.00497512437810945,0,0,0,0,0,0,3.17466300665729e-18,0.003
"203","feuvsantiago",0.0045662100456621,0.00995024875621891,0,0,0,0,4.12719939267604e-09,0,2.59751498937158e-08,0.004
"204","goyarzun",0.136986301369863,0.154228855721393,0,0,0,0,4.21438121423629e-09,0,2.65216099409837e-08,0.0435
