"","username","degree","indegree","outdegree","closeness","betweenness","hub","authority","clusterCoefficient","egenvector.centrality","page.rank"
"391","krolito",0.000293513354857646,0,0.0065359477124183,0.166100639659541,0,2.11053017428785e-05,2.95457056477405e-18,0,1.26098025397565e-05,1.06425143268007e-19
"392","elconejodela",0,0,0.00326797385620915,0.166100639659541,0,1.05526508714393e-05,0,0,6.30490126987852e-06,1.06425143268007e-19
"393","walkiride",0.000293513354857646,0,0.0065359477124183,0.166100639659541,0,2.11053017428785e-05,2.95457056477405e-18,0,1.26098025397566e-05,1.06425143268007e-19
"394","elsafari",0,0,0.00326797385620915,0.166100639659541,0,1.05526508714393e-05,0,0,6.30490126987826e-06,1.06425143268007e-19
"395","sebaenvivo",0,0,0.00326797385620915,0.166100639659541,0,1.05526508714393e-05,0,0,6.30490126987843e-06,1.06425143268007e-19
"396","diegoJorquera",0,0,0.00326797385620915,0.166100639659541,0,1.05526508714393e-05,0,0,6.30490126987846e-06,1.06425143268007e-19
"397","Nachotumadre",0,0,0.00326797385620915,0.166100639659541,0,1.05526508714393e-05,0,0,6.30490126987825e-06,1.06425143268007e-19
"398","daniariquelme",0,0,0.00326797385620915,0.166100639659541,0,1.05526508714393e-05,0,0,6.30490126987823e-06,1.06425143268007e-19
"399","princris",0,0,0.00326797385620915,0.166100639659541,0,1.05526508714393e-05,0,0,6.30490126987838e-06,1.06425143268007e-19
"400","locadepatio_",0,0,0.00326797385620915,0.166100639659541,0,1.05526508714393e-05,0,0,6.30490126987839e-06,1.06425143268007e-19
"401","mirrowlp",0,0,0.00326797385620915,0.166100639659541,0,1.05526508714393e-05,0,0,6.30490126987831e-06,1.06425143268007e-19
"402","javymoon",0,0,0.00326797385620915,0.166100639659541,0,1.05526508714393e-05,0,0,6.30490126987841e-06,1.06425143268007e-19
"403","Cami_Martin",0,0,0.00326797385620915,0.166100639659541,0,1.05526508714393e-05,0,0,6.30490126987863e-06,1.06425143268007e-19
"404","MadeOf_Stone",0,0,0.00326797385620915,0.0830362267887068,0,1.09624173304252e-08,0,0,6.0958275071093e-09,1.06425143268007e-19
"405","miltopata",0.00205459348400352,0,0.0261437908496732,0.0830362267887068,0,4.42456368426138e-05,2.06819939534184e-17,0,2.90850831272527e-05,1.06425143268007e-19
"406","DavodVasquez",0,0,0.00326797385620915,0.0830362267887068,0,5.53070460532672e-06,0,0,3.63563539090664e-06,1.06425143268007e-19
"407","tomasoski",0.000587026709715292,0,0.00980392156862745,0.249277969309582,0,2.02751702290864e-05,5.48705962029467e-18,0,1.33653353648864e-05,1.06425143268007e-19
"408","gtesorieri",0.000587026709715292,0,0.00980392156862745,0.166128864057522,0,0.00903940275368965,5.48705962029467e-18,0,0.00622893871196504,1.06425143268007e-19
"409","grhupo",0.000293513354857646,0,0.0065359477124183,0.0830362267887068,0,1.10614092106534e-05,2.95457056477405e-18,0,7.27127078181341e-06,1.06425143268007e-19
"410","jsaldiva",0.000587026709715292,0,0.00980392156862745,0.0830362267887068,0,1.659211381598e-05,5.48705962029467e-18,0,1.09069061727203e-05,1.06425143268007e-19
"411","rramirezm",0.00117405341943058,0,0.0163398692810458,0.0830362267887068,0,2.7653523026633e-05,1.16775884226784e-17,0,1.81781769545329e-05,2.12850286536015e-19
"412","chilejoven2010",0,0,0.00326797385620915,0.0830362267887068,0,3.60130345710217e-06,0,0,2.108717914807e-06,1.06425143268007e-19
"413","Vivian_Esencia",0,0,0.00326797385620915,0.0830362267887068,0,0.00451693602454216,0,0,0.00311265153828707,1.06425143268007e-19
"414","jcatenacci",0,0,0.00326797385620915,0.0830362267887068,0,0.00451693602454216,0,0,0.00311265153828707,1.06425143268007e-19
"415","Pamela_lr",0,0,0.00326797385620915,0.0830362267887068,0,0.00451693602454216,0,0,0.00311265153828707,1.06425143268007e-19
"416","cuchiaprendiz",0.000587026709715292,0,0.00980392156862745,0.0830362267887068,0,0.0135508080736265,5.48705962029467e-18,0,0.00933795461486121,1.06425143268007e-19
"417","CaarmenDiaz",0.000293513354857646,0,0.0065359477124183,0.0830362267887068,0,0.00903387204908432,2.95457056477405e-18,0,0.00622530307657413,1.06425143268007e-19
"418","renemoraales",0,0,0.00326797385620915,0.0830362267887068,0,0.00451693602454216,0,0,0.00311265153828707,1.06425143268007e-19
"419","karenmarlenne",0,0,0.00326797385620915,0.0830362267887068,0,0.00451693602454216,0,0,0.00311265153828707,1.06425143268007e-19
"420","parra_nano",0,0,0.00326797385620915,0.0830362267887068,0,0.00451693602454216,0,0,0.00311265153828707,1.06425143268007e-19
"421","Suspensoul",0.000880540064572938,0,0.0130718954248366,0.0830362267887068,0,0.0180677440981686,8.86371169432215e-18,0,0.0124506061531483,1.06425143268007e-19
"422","puushinmeaway",0,0,0.00326797385620915,0.0830362267887068,0,0.00451693602454216,0,0,0.00311265153828707,1.06425143268007e-19
"423","Rooominaa",0.000293513354857646,0,0.0065359477124183,0.166128864057522,0,0.00452077038962886,2.95457056477405e-18,0,0.00311521082800769,1.06425143268007e-19
"424","Andresh9",0.00146756677428823,0,0.0196078431372549,0.0830362267887068,0,0.027101616147253,1.39286898053634e-17,0,0.0186759092297224,1.06425143268007e-19
"425","makitazul_pv",0.000293513354857646,0,0.0065359477124183,0.0830362267887068,0,0.00903387204908432,2.95457056477405e-18,0,0.00622530307657413,1.06425143268007e-19
"426","guibiza",0.000293513354857646,0,0.0065359477124183,0.0830362267887068,0,0.00903387204908432,2.95457056477405e-18,0,0.00622530307657413,1.06425143268007e-19
"427","shuperloca",0.000587026709715292,0,0.00980392156862745,0.58221365902326,0,0.0055699345602472,5.48705962029467e-18,0.666666666666667,0.0043203423298517,1.06425143268007e-19
"428","cdiazizquierdo",0,0,0.00326797385620915,0.0830362267887068,0,0.00451693602454216,0,0,0.00311265153828707,1.06425143268007e-19
"429","SweetKentucky",0,0,0.00326797385620915,0.0830362267887068,0,0.00451693602454216,0,0,0.00311265153828707,1.06425143268007e-19
"430","JeanRoblesTI",0,0,0.00326797385620915,0.0830362267887068,0,0.00451693602454216,0,0,0.00311265153828707,1.06425143268007e-19
