"","date","leaders","orgs","people","movs","medios","celebrities"
"1","2012-08-19","1","0","0","1","0","0"
"2","2012-08-20","0","0","1","0","0","0"
"3","2012-08-23","0","0","1","0","0","0"
"4","2012-08-26","0","0","1","1","0","0"
"5","2012-08-28","1","0","0","1","0","0"
"6","2012-08-29","0","0","1","0","0","0"
"7","2012-09-04","0","0","1","0","0","0"
"8","2012-09-09","0","0","1","0","0","0"
