"","date","leaders","orgs","people","movs","medios","celebrities"
"1","2013-03-17","1.0000","0.0000","1.5143"," 1.7500"," 0.0000"," 0.0000"
"2","2013-03-18","1.0000","0.0000","1.0750"," 1.0000"," 0.0000"," 0.0000"
"3","2013-03-19","0.0000","0.0000","1.1818"," 1.0000"," 0.0000"," 0.0000"
"4","2013-03-20","0.0000","0.0000","1.2963"," 2.5000"," 1.0000"," 0.0000"
"5","2013-03-21","0.0000","0.0000","1.3529"," 2.0000"," 0.0000"," 0.0000"
"6","2013-03-22","0.0000","0.0000","1.2000"," 2.0000"," 0.0000"," 0.0000"
"7","2013-03-23","0.0000","0.0000","0.0000"," 1.5000"," 0.0000"," 0.0000"
"8","2013-03-24","0.0000","0.0000","1.5238"," 1.3333"," 0.0000"," 0.0000"
"9","2013-03-25","0.0000","1.0000","2.0938"," 3.1000"," 1.0000"," 1.0000"
"10","2013-03-26","1.0000","1.0000","1.5906"," 5.0000"," 1.0000"," 0.0000"
"11","2013-03-27","1.0000","0.0000","2.0879"," 4.4000"," 0.0000"," 0.0000"
"12","2013-03-28","1.0000","1.0000","1.9664"," 2.1250"," 2.5000"," 1.0000"
"13","2013-03-29","0.0000","0.0000","1.1714"," 1.0000"," 1.0000"," 0.0000"
"14","2013-03-31","0.0000","0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"15","2013-04-01","0.0000","0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"16","2013-04-11","0.0000","0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"17","2013-05-03","0.0000","0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"18","2013-05-13","0.0000","0.0000","1.0000"," 1.0000"," 0.0000"," 0.0000"
"19","2013-05-14","1.6667","0.0000","0.0000"," 1.0000"," 0.0000"," 0.0000"
"20","2013-05-15","0.0000","0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"21","2013-05-17","0.0000","0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"22","2013-05-19","0.0000","0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"23","2013-05-20","0.0000","5.0000","0.0000"," 1.5000"," 0.0000"," 0.0000"
"24","2013-05-21","0.0000","0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"25","2013-05-22","1.0000","0.0000","1.1818"," 1.0000"," 0.0000"," 0.0000"
"26","2013-05-23","0.0000","1.0000","1.9487","18.0000"," 0.0000"," 0.0000"
"27","2013-05-24","1.1429","2.0000","1.2719"," 3.0000"," 3.0000"," 0.0000"
"28","2013-05-25","1.5000","3.3333","1.3299"," 2.6000"," 0.0000"," 0.0000"
"29","2013-05-26","0.0000","0.0000","1.3333"," 3.0000"," 0.0000"," 0.0000"
"30","2013-05-27","2.1111","2.3333","1.5906"," 4.9000"," 2.0000"," 0.0000"
"31","2013-05-28","1.4167","5.6000","1.7199"," 3.8235"," 5.6250"," 1.0000"
"32","2012-05-28","0.0000","0.0000","2.0000"," 0.0000"," 0.0000"," 0.0000"
"33","2013-05-29","0.0000","0.0000","1.1818"," 1.0000"," 0.0000"," 0.0000"
"34","2013-05-30","0.0000","0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
