"","date","leaders","orgs","people","movs","medios","celebrities"
"114","2013-08-12","0.0000","0","2.0000","0.0000","0","0"
"115","2012-08-13","0.0000","0","1.0588","1.3333","0","0"
"116","2012-08-14","0.0000","0","0.0000","1.0000","0","0"
"117","2012-08-15","1.0000","0","1.0000","1.0000","0","0"
"118","2013-08-15","0.0000","0","1.0000","0.0000","0","0"
"119","2012-08-16","0.0000","0","1.3846","2.6667","0","0"
"120","2012-08-17","0.0000","0","1.5000","0.0000","0","0"
"121","2012-08-18","0.0000","0","0.0000","1.0000","0","0"
"122","2012-08-19","0.0000","0","1.0833","2.0000","0","0"
"123","2012-08-20","0.0000","0","0.0000","1.0000","0","0"
"124","2012-08-21","1.0000","0","0.0000","0.0000","0","0"
"125","2012-08-22","0.0000","0","0.0000","2.0000","0","0"
"126","2012-08-24","0.0000","0","1.0000","1.0000","0","0"
"127","2013-08-24","0.0000","0","1.0000","0.0000","0","0"
"128","2012-08-25","0.0000","0","1.0000","0.0000","0","0"
"129","2012-08-27","0.0000","1","0.0000","5.6667","0","0"
"130","2012-08-28","0.0000","0","1.0000","0.0000","0","0"
"131","2012-08-29","0.0000","0","1.0000","0.0000","0","0"
"132","2013-08-29","0.0000","0","1.0000","0.0000","0","0"
"133","2012-08-30","0.0000","0","1.0000","0.0000","0","0"
"134","2012-08-31","0.0000","0","1.0000","0.0000","0","0"
"135","2012-09-04","0.0000","0","0.0000","1.0000","0","0"
"136","2012-09-06","0.0000","0","1.3333","0.0000","0","0"
"137","2012-09-07","0.0000","0","0.0000","1.0000","0","0"
"138","2012-09-08","0.0000","0","1.5000","1.0000","0","0"
"139","2012-09-10","0.0000","0","1.0000","0.0000","0","0"
"140","2012-09-13","0.0000","0","1.0000","0.0000","0","0"
"141","2012-09-14","0.0000","0","1.0000","0.0000","0","0"
"142","2012-09-15","0.0000","0","1.0000","0.0000","0","0"
"143","2013-09-16","0.0000","0","1.0000","0.0000","0","0"
"144","2012-09-17","0.0000","0","1.0000","0.0000","0","0"
"145","2012-09-20","0.0000","0","1.0000","0.0000","0","0"
"146","2013-09-24","0.0000","0","1.0000","0.0000","0","0"
"147","2012-09-26","0.0000","0","1.0000","0.0000","0","0"
"148","2012-09-28","0.0000","0","0.0000","1.0000","0","0"
"149","2012-10-02","0.0000","0","1.0000","1.0000","0","0"
"150","2012-10-03","0.0000","0","1.0323","1.2500","0","0"
"151","2012-10-04","0.0000","0","1.6000","0.0000","0","0"
"152","2011-10-05","0.0000","0","1.0000","0.0000","0","0"
"153","2012-10-05","0.0000","0","1.0000","1.0000","0","0"
"154","2011-10-06","0.0000","0","9.0000","0.0000","0","0"
"155","2012-10-06","0.0000","0","4.0000","0.0000","0","0"
"156","2012-10-07","0.0000","0","1.0000","0.0000","0","0"
"157","2012-10-08","0.0000","0","1.1429","1.0000","0","0"
"158","2011-10-09","0.0000","0","2.0000","0.0000","0","0"
"159","2012-10-09","0.0000","0","1.0645","1.0000","1","1"
"160","2012-10-10","0.0000","0","4.3333","0.0000","0","0"
"161","2012-10-13","0.0000","0","1.0000","0.0000","0","0"
"162","2013-10-14","0.0000","0","1.0000","0.0000","0","0"
"163","2012-10-15","0.0000","0","2.0000","0.0000","0","0"
"164","2013-10-15","0.0000","0","2.7200","1.0000","0","0"
"165","2013-10-16","1.0000","0","1.0238","0.0000","0","0"
"166","2013-10-17","0.0000","0","1.0000","0.0000","0","0"
"167","2013-10-19","0.0000","0","1.6667","0.0000","0","0"
"168","2012-10-26","0.0000","0","1.0000","0.0000","0","0"
"169","2012-10-28","0.0000","0","1.4000","0.0000","0","0"
"170","2012-10-29","0.0000","0","1.0000","0.0000","0","0"
"171","2013-10-30","0.0000","0","1.0000","0.0000","0","0"
"172","2012-10-31","0.0000","0","1.0000","0.0000","0","0"
"173","2012-11-02","0.0000","0","1.1667","0.0000","0","0"
"174","2012-11-03","0.0000","0","1.0000","0.0000","0","0"
"175","2012-11-04","0.0000","0","1.0000","0.0000","0","0"
"176","2012-11-05","0.0000","0","1.0000","1.0000","0","0"
"177","2013-11-05","0.0000","0","1.0000","0.0000","0","0"
"178","2012-11-06","0.0000","0","1.1429","0.0000","0","0"
"179","2012-11-07","0.0000","0","1.0000","0.0000","0","0"
"180","2012-11-08","0.0000","0","1.0000","0.0000","0","0"
"181","2013-11-10","0.0000","0","1.0000","0.0000","0","0"
"182","2012-11-12","0.0000","0","0.0000","2.0000","0","0"
"183","2012-11-14","0.0000","0","1.0000","0.0000","0","0"
"184","2012-11-16","0.0000","0","1.0000","0.0000","0","0"
"185","2013-11-19","0.0000","0","1.0000","0.0000","0","0"
"186","2012-11-20","0.0000","0","1.0000","0.0000","0","0"
"187","2012-11-28","0.0000","0","1.0000","0.0000","0","0"
