"","date","leaders","orgs","people","movs","medios","celebrities"
"1","2012-01-01","0.0000"," 0.0000","1.1250"," 0.0000"," 0.0000"," 0.0000"
"2","2013-01-02","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"3","2012-01-02","0.0000"," 0.0000","0.0000"," 1.0000"," 0.0000"," 0.0000"
"4","2012-01-03","0.0000"," 0.0000","1.0000"," 1.0000"," 0.0000"," 0.0000"
"5","2012-01-04","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"6","2012-01-05","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"7","2013-01-06","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"8","2012-01-07","0.0000"," 0.0000","0.0000"," 1.0000"," 0.0000"," 0.0000"
"9","2013-01-08","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"10","2012-01-08","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"11","2013-01-09","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"12","2012-01-10","0.0000"," 0.0000","2.0000"," 0.0000"," 0.0000"," 0.0000"
"13","2012-01-11","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"14","2013-01-12","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"15","2012-01-12","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"16","2012-01-13","0.0000"," 0.0000","1.3333"," 0.0000"," 0.0000"," 0.0000"
"17","2013-01-14","0.0000"," 0.0000","0.0000"," 1.0000"," 0.0000"," 0.0000"
"18","2012-01-14","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"19","2012-01-16","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"20","2013-01-17","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"21","2012-01-17","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"22","2013-01-18","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"23","2012-01-18","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"24","2012-01-19","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"25","2012-01-20","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"26","2013-01-21","0.0000"," 0.0000","1.1818"," 0.0000"," 0.0000"," 0.0000"
"27","2012-01-21","0.0000"," 0.0000","1.1111"," 1.0000"," 0.0000"," 0.0000"
"28","2013-01-23","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"29","2012-01-23","0.0000"," 0.0000","2.0000"," 0.0000"," 0.0000"," 0.0000"
"30","2013-01-24","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"31","2013-01-25","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"32","2012-01-25","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"33","2012-01-26","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"34","2013-01-27","0.0000"," 0.0000","1.4000"," 0.0000"," 0.0000"," 0.0000"
"35","2012-01-27","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"36","2013-01-28","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"37","2012-01-29","0.0000"," 0.0000","1.2500"," 0.0000"," 0.0000"," 3.0000"
"38","2013-01-30","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"39","2013-02-02","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"40","2012-02-02","1.0000"," 0.0000","1.1860"," 4.0000"," 0.0000"," 0.0000"
"41","2012-02-03","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"42","2012-02-04","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"43","2012-02-08","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"44","2013-02-09","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"45","2012-02-09","0.0000"," 0.0000","1.0000"," 1.0000"," 0.0000"," 0.0000"
"46","2013-02-10","0.0000"," 0.0000","7.0000"," 0.0000"," 0.0000"," 0.0000"
"47","2013-02-14","0.0000"," 0.0000","1.9130"," 0.0000"," 0.0000"," 0.0000"
"48","2012-02-14","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"49","2012-02-15","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"50","2013-02-16","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"51","2012-02-16","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"52","2013-02-17","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"53","2012-02-17","0.0000"," 0.0000","1.0000"," 1.0000"," 0.0000"," 0.0000"
"54","2012-02-19","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"55","2012-02-20","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
"56","2013-02-21","0.0000"," 0.0000","1.0000"," 0.0000"," 0.0000"," 0.0000"
