"","date","leaders","orgs","people","movs","medios","celebrities"
"1","2012-01-01","0.0000","0.0","0.0000"," 2.0000","1.0","0"
"2","2012-01-02","0.0000","0.0","0.0000"," 4.0000","0.0","0"
"3","2013-01-03","0.0000","0.0","0.0000"," 2.5000","0.0","0"
"4","2012-01-03","0.0000","0.0","0.0000"," 2.0000","0.0","0"
"5","2013-01-04","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"6","2012-01-04","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"7","2013-01-05","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"8","2012-01-05","0.0000","0.0","0.0000"," 3.0000","0.0","0"
"9","2013-01-06","0.0000","0.0","1.0000"," 0.0000","0.0","0"
"10","2012-01-06","0.0000","0.0","0.0000"," 3.0000","0.0","0"
"11","2013-01-07","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"12","2012-01-07","0.0000","0.0","1.0000"," 0.0000","0.0","0"
"13","2013-01-08","0.0000","0.0","0.0000"," 4.0000","0.0","0"
"14","2012-01-08","0.0000","0.0","0.0000"," 2.0000","0.0","0"
"15","2013-01-09","0.0000","0.0","1.0000"," 1.0000","0.0","0"
"16","2012-01-09","0.0000","0.0","0.0000"," 2.0000","0.0","0"
"17","2013-01-10","0.0000","0.0","1.0000"," 1.0000","0.0","0"
"18","2012-01-10","0.0000","0.0","0.0000"," 5.2500","0.0","0"
"19","2012-01-11","0.0000","1.0","0.0000"," 2.3333","0.0","0"
"20","2013-01-12","0.0000","0.0","1.0000"," 0.0000","0.0","0"
"21","2012-01-12","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"22","2012-01-13","1.0000","0.0","0.0000","18.0000","0.0","0"
"23","2013-01-14","0.0000","0.0","1.1250"," 2.0000","0.0","0"
"24","2012-01-14","0.0000","0.0","0.0000"," 3.0000","0.0","0"
"25","2013-01-15","0.0000","0.0","1.0000"," 0.0000","0.0","0"
"26","2013-01-18","0.0000","0.0","1.0000"," 0.0000","0.0","0"
"27","2013-01-19","0.0000","0.0","0.0000"," 3.0000","0.0","0"
"28","2012-01-19","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"29","2013-01-20","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"30","2012-01-20","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"31","2013-01-21","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"32","2012-01-21","0.0000","0.0","0.0000"," 9.0000","0.0","0"
"33","2013-01-22","0.0000","0.0","1.3750"," 2.5000","0.0","0"
"34","2012-01-22","0.0000","0.0","1.0000"," 0.0000","0.0","0"
"35","2013-01-23","0.0000","0.0","0.0000"," 4.5000","0.0","0"
"36","2012-01-23","0.0000","0.0","0.0000"," 3.0000","0.0","0"
"37","2013-01-24","0.0000","0.0","0.0000"," 3.0000","0.0","0"
"38","2012-01-24","0.0000","0.0","1.3529"," 2.3333","0.0","0"
"39","2013-01-25","0.0000","0.0","1.5000"," 5.0000","0.0","0"
"40","2012-01-25","0.0000","0.0","0.0000"," 3.0000","0.0","0"
"41","2013-01-26","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"42","2012-01-26","1.0000","0.0","0.0000"," 3.0000","0.0","0"
"43","2012-01-27","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"44","2012-01-28","0.0000","0.0","0.0000"," 3.0000","0.0","0"
"45","2013-01-29","0.0000","0.0","0.0000"," 2.0000","0.0","0"
"46","2012-01-29","0.0000","0.0","0.0000"," 3.0000","0.0","0"
"47","2013-01-30","0.0000","0.0","0.0000"," 3.5000","0.0","0"
"48","2012-01-30","2.0000","0.0","0.0000"," 1.0000","0.0","0"
"49","2012-01-31","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"50","2013-02-01","0.0000","0.0","0.0000"," 3.0000","0.0","0"
"51","2012-02-01","0.0000","0.0","0.0000"," 3.0000","0.0","0"
"52","2013-02-02","0.0000","0.0","0.0000"," 2.0000","0.0","0"
"53","2012-02-02","0.0000","0.0","1.7778"," 5.5000","0.0","0"
"54","2012-02-03","0.0000","0.0","0.0000"," 6.0000","0.0","0"
"55","2013-02-04","0.0000","0.0","0.0000"," 2.0000","0.0","0"
"56","2012-02-04","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"57","2013-02-05","0.0000","0.0","0.0000"," 4.0000","0.0","0"
"58","2012-02-05","0.0000","0.0","0.0000"," 2.0000","1.0","0"
"59","2012-02-06","0.0000","0.0","0.0000"," 2.0000","0.0","0"
"60","2012-02-07","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"61","2013-02-08","0.0000","0.0","1.0000"," 0.0000","0.0","0"
"62","2012-02-08","1.5000","0.0","0.0000","12.0000","0.0","0"
"63","2012-02-09","0.0000","0.0","0.0000"," 3.6667","0.0","0"
"64","2012-02-10","0.0000","2.0","0.0000"," 4.5000","0.0","0"
"65","2013-02-11","0.0000","0.0","0.0000"," 5.0000","0.0","0"
"66","2012-02-11","0.0000","0.0","0.0000"," 2.0000","0.0","0"
"67","2013-02-12","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"68","2012-02-12","0.0000","0.0","1.0000"," 0.0000","0.0","0"
"69","2013-02-13","0.0000","0.0","0.0000"," 6.0000","0.0","0"
"70","2012-02-13","0.0000","0.0","0.0000"," 2.0000","0.0","0"
"71","2013-02-14","0.0000","0.0","0.0000"," 1.0000","0.0","0"
"72","2012-02-14","0.0000","0.0","0.0000"," 2.5000","0.0","0"
"73","2012-02-15","0.0000","0.0","0.0000"," 5.2500","0.0","0"
