created_at,favorited,in_reply_to_screen_name,lang,permanent link,source,text,user profile description,user profile location,user_created_at,user_followers_count,user_name,user_screen_name,user_time_zone
"Thu Aug 18 19:44:09 +0000 2011","False",,,"http://twitter.com/alvaroramis/status/104277422928695297","web","RT @Movilizatecl: El movimiento estudiantil en portada de diario alemán http://t.co/ezMUsND #marchadelosparaguas","Inútil subversivo","Valencia España","Sat Mar 28 01:49:47 +0000 2009","513","Alvaro Ramis","alvaroramis","Santiago"
"Thu Aug 18 19:44:10 +0000 2011","False",,,"http://twitter.com/ValeWestArchie/status/104277425726300160","web","RT @PublimetroChile: [VIDEO] Así ""reprimieron"" los estudiantes a los encapuchados  http://t.co/g59lS2e  #marchadelosparaguas","I ♥ Westlife ♫, I ♥ David Archuleta ♫, I ♥ Jesse McCartney ♫, I ♥ BSB ♫, I ♥ Lady GaGa ♫, I ♥ Kris Allen ♫, & I ♥ Adam Lambert ♫  :D","TOSOD","Fri May 01 19:18:30 +0000 2009","146","Valentina","ValeWestArchie","Greenland"
"Thu Aug 18 19:44:20 +0000 2011","False",,,"http://twitter.com/marcediazcanepa/status/104277468608868352","web","RT @inti_illimani: Maravillosa #marchadelosparaguas domingo 21 nos juntamos en ""Domingo Familiar por la Educación"". Artistas invitados.  ...","médico, profesor universitario , madre de 4 niños maravillosos","viña del mar  chile","Thu Mar 04 20:04:11 +0000 2010","56","Marcela Díaz Canepa","marcediazcanepa","Santiago"
"Thu Aug 18 19:44:36 +0000 2011","False",,,"http://twitter.com/ngelamoreira/status/104277533939347456","web","#marchadelosparaguas @TeEstanCagando http://t.co/YuiFGt9 jajajaja para reírse un ratito","Valdiviana / Profesora de Historia y Geografía /con aires revolucionarios de cambio social /26 años /amante de las ciencias sociales!","Santiago Chile","Sat Aug 13 02:07:51 +0000 2011","7","Ángela Moreira","ngelamoreira","Santiago"
"Thu Aug 18 19:44:39 +0000 2011","False",,,"http://twitter.com/vilmafloressoto/status/104277546358673408","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","#18deagosto Gob destacó coordinación entre organizadores de marcha estudiantil e Intendencia http://t.co/1DOUHde  -- #marchadelosparaguas","Socióloga Feminista. Nacida, críada, educada y mal críada en Región del BíoBío. UNA COSA TE DIGO sólo me siento incluida en tu lenguaje si utilizas as/os, @ ó x","Actualmente en Temuco, Chile","Fri Jan 15 18:15:43 +0000 2010","1228","Vilma Flores Soto","vilmafloressoto","Santiago"
"Thu Aug 18 19:44:46 +0000 2011","False",,,"http://twitter.com/Don_Irrelevante/status/104277575433596928","web","Profesora con un paragua hace más que las FFEE en el mantenimiento del orden público #marchadelosparaguas","","$hile","Sun Aug 07 04:37:59 +0000 2011","11","Don_Irrelevante","Don_Irrelevante","Santiago"
"Thu Aug 18 19:44:55 +0000 2011","False","cuevaspato",,"http://twitter.com/fullplanos/status/104277614134439936","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@cuevaspato : La marcha terminó bien. Hinzpeter tiene el día libre, no tiene a quién echarle la culpa. #marchadelosparaguas""","Dibujante Técnico de Arquitectura, en Fullplanos, emprendimiento personal, que fija su norte en el gusto por la excelencia.   ","Puente Alto, Santiago de chile","Sun Feb 28 21:33:32 +0000 2010","9","Jose M Gutiérrez T","fullplanos","Santiago"
"Thu Aug 18 19:44:56 +0000 2011","False",,,"http://twitter.com/Christiaaaan_/status/104277621088591872","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","Notaable! Grande TEO apyando a los estudiantes en la #marchadelosparaguas","Viva la Internacional.","En la revuelta.","Tue Aug 09 19:42:24 +0000 2011","21","Christian Berríos","Christiaaaan_"
"Thu Aug 18 19:45:01 +0000 2011","False",,,"http://twitter.com/Movilizatecl/status/104277639715504129","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @pcamposo: Marcha por la Educación en Castro, Chiloé #marchadelosparaguas http://t.co/3iyS9Hm","Canal de difusión de todas las actividades del #movimientoestudiantil / Apelamos a la unión de los estudiantes, sin distinción, debatimos y nos movilizamos! ","Chile","Tue Jun 07 04:32:37 +0000 2011","4757","#Movilizate ","Movilizatecl","Santiago"
"Thu Aug 18 19:45:01 +0000 2011","False",,,"http://twitter.com/rociobenvenuto/status/104277642123030528","web","Me informan x interno que Piñera habría sobornado a San Isidro...tendra que pagarme el TTo del refriado tb #marchadelosparaguas","Pintura Surrealista, en mitad de proceso ( o quizás menos o quizás más)","Santiago, Chile","Thu Dec 17 04:19:36 +0000 2009","61","Rocío Benvenuto S.","rociobenvenuto","Santiago"
