created_at,favorited,in_reply_to_screen_name,lang,permanent link,source,text,user profile description,user profile location,user_created_at,user_followers_count,user_name,user_screen_name,user_time_zone
"Mon Oct 24 13:21:12 +0000 2011","False",,,"http://twitter.com/estrella_loa/status/128461034724933632","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/XWRWUqTn","","","Fri Apr 09 19:00:13 +0000 2010","527","La Estrella del Loa ","estrella_loa"
"Mon Oct 24 13:21:12 +0000 2011","False",,,"http://twitter.com/Estrella_Toco/status/128461036167770112","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/F1Lhx23z","Fundada el 12 de febrero 1924","Tocopilla","Fri Apr 09 13:31:28 +0000 2010","684","Estrella_Tocopilla","Estrella_Toco"
"Mon Oct 24 13:21:13 +0000 2011","False",,,"http://twitter.com/laestrellaiqq/status/128461038944399360","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/EurWyL3h","","Iquique","Wed Aug 05 20:25:10 +0000 2009","2304","Estrella de Iquique","laestrellaiqq","Quito"
"Mon Oct 24 13:21:13 +0000 2011","False",,,"http://twitter.com/laestrellavalpo/status/128461040437575680","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/0QNu36Y8","Diario de la Quinta Región de Chile","Chile","Wed Sep 23 22:48:18 +0000 2009","4927","estrellavalparaiso","laestrellavalpo","Santiago"
"Mon Oct 24 13:21:13 +0000 2011","False",,,"http://twitter.com/lidersanantonio/status/128461042220142593","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/DY8OiV4b","Diario de la Quinta Región de Chile. Noticias Online del Litoral Central. San Antonio Cartagena Santo Domingo El Tabo El Quisco Algarrobo","ÜT: -33.597294,-71.60613","Wed Oct 07 18:01:40 +0000 2009","2568","lidersanantonio","lidersanantonio","Santiago"
"Mon Oct 24 13:21:14 +0000 2011","False",,,"http://twitter.com/mercurioafta/status/128461044883525632","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/MwwPLWiy","Diario El Mercurio de Antofagasta. 104 años de informaciones.","Antofagasta- Chile","Sun Aug 02 01:29:01 +0000 2009","6291","Mercurio Antofagasta","mercurioafta","Santiago"
"Mon Oct 24 13:21:14 +0000 2011","False",,,"http://twitter.com/mercuriocalama/status/128461046414446592","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/GsWUUnKI","Diario El Mercurio de Calama","Calama, Chile","Thu Jul 23 16:26:12 +0000 2009","2203","Mercurio de Calama","mercuriocalama","Santiago"
"Mon Oct 24 13:21:15 +0000 2011","False",,,"http://twitter.com/mercuriovalpo/status/128461047999901697","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/HhKaReGa",,,"Fri Jul 31 16:40:28 +0000 2009","8968","Mercurio Valparaíso","mercuriovalpo"
"Mon Oct 24 13:21:16 +0000 2011","False",,,"http://twitter.com/soyarica/status/128461051976101888","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/AHaOTqWx","Noticias locales de la Región de Arica y Parinacota (XV Región). Editado por La Estrella de Arica.","Arica, Chile","Fri Jul 03 21:11:42 +0000 2009","5162","soyarica.cl","soyarica","Santiago"
"Mon Oct 24 13:21:16 +0000 2011","False",,,"http://twitter.com/soychilecl/status/128461055419625473","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/y7vT28AQ","Noticias de todo nuestro país.","Chile","Thu Apr 28 23:52:12 +0000 2011","4892","soychile.cl","soychilecl","Santiago"
"Mon Oct 24 13:22:25 +0000 2011","False",,,"http://twitter.com/HernanAraya/status/128461340892340225","web","RT @laestrellavalpo: Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/0QNu36Y8","Socialdemócrata, laico y republicano. Dirigente estudiantil administración pública uv, y sobre todo un #indignado.","Valparaíso, Chile","Wed Jan 09 06:19:46 +0000 2008","1781","Hernán Araya Lallana","HernanAraya","Santiago"
"Mon Oct 24 13:22:27 +0000 2011","False",,,"http://twitter.com/tati_cordova/status/128461352950972418","web","RT @soyvalparaiso: Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/ZO1ymAgO","","viña del mar","Thu Jun 23 00:56:17 +0000 2011","6","tatiana cordova","tati_cordova","Quito"
"Mon Oct 24 13:22:47 +0000 2011","False",,,"http://twitter.com/bishoot/status/128461434916052992","<a href=""http://twitter.com/#!/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @soychilecl: Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/y7vT28AQ","18 años, futuro ingeniero electrónico, Gran Soñador, amante de la música Acústica :DDD! ","Chile","Mon Jan 18 20:34:59 +0000 2010","54","David Pirul","bishoot","Santiago"
"Mon Oct 24 13:26:50 +0000 2011","False",,,"http://twitter.com/lamejorchile/status/128462452848459776","web","RT @austral_osorno: Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/433mkz00","RADIO LA MEJOR, SENTIRAS UN ENCANTO ESPECIAL AL ESCUCHAR","Chile","Tue May 05 06:16:32 +0000 2009","118","Radio La Mejor","lamejorchile","Santiago"
"Mon Oct 24 13:27:48 +0000 2011","False",,,"http://twitter.com/Panshopero/status/128462699590987776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @laestrellavalpo: Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/0QNu36Y8","Estudiante de Cine en pausa.Wanderino acérrimo..Irónico.Humor Negro, Porteño de Corazón.Tontos graves aqui no.Feo pero sabroso. Terremoto Producciones ","Chile","Fri May 01 00:06:13 +0000 2009","948","Francisco J. Parra ","Panshopero","Santiago"
"Mon Oct 24 13:29:44 +0000 2011","False",,,"http://twitter.com/mariaignacia/status/128463185807294466","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @soyarica: Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/AHaOTqWx","Estudie Sociología y ahora terapia floral. Estoy trabajando en una biblioteca, escribo sobre sueños en mi web y amo con todo mi corazón a @camilocorral","Santiago, Chile","Fri Mar 14 17:17:18 +0000 2008","997","María Ignacia","mariaignacia","Santiago"
"Mon Oct 24 13:37:29 +0000 2011","False",,,"http://twitter.com/xabegg/status/128465134061502464","web","RT @soyvalparaiso: Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/ZO1ymAgO","I'm a teacher of English. I'm interested in TEFL, my world and funny stuff. I love my daughter.","Valparaíso, Chile","Sun Aug 02 23:01:36 +0000 2009","55","isabel garcía ","xabegg","Santiago"
