"","user","degree"
"30","diegocorvalan","   7"
"47","mirimsg","   7"
"104","heberale","   7"
"222","sebasantana2011","   7"
"362","marcelobarti","   7"
"370","elcataldo","   7"
"1564","ainosattoram","   7"
"1825","horejachile","   7"
"1955","uchileradio","   7"
"2440","clausamon","   7"
"2743","caamano","   7"
"2902","lapilito","   7"
"3180","lachina_chile","   7"
"3254","profitador","   7"
"3414","katuchalibre","   7"
"3492","tomasoski","   7"
"3867","lautaro_83","   7"
"4041","_ingenio","   7"
"4447","kobaltronics","   7"
"5187","ce_efe","   7"
"5913","patricioberrios","   7"
"5950","_jepadilla_","   7"
"6997","yokito1908","   7"
"7634","mipascal","   7"
"7681","pazjones","   7"
"7888","marcelclaude","   7"
"7933","ivanbar","   7"
"7993","estranged1977","   7"
"8007","el_ceco","   7"
"8027","paz_astaroth","   7"
"8130","jparedeso","   7"
"8222","sm_anamaria","   7"
"8277","_twatter_","   7"
"8316","alexisjuanf","   7"
"8318","leonazul","   7"
"8347","marceloperezs","   7"
"8380","valpoteamo","   7"
"8386","stefcandia","   7"
"8532","villacarino","   7"
"8548","juliorivera_","   7"
"8754","chevengur_","   7"
"8854","creceruc","   7"
"8943","mecheverriabe","   7"
"8957","laly_quezada","   7"
"115","panxolaxo","   6"
"359","fkfreire","   6"
"369","elfachopobre","   6"
"446","octoamaro","   6"
"750","dracecicastillo","   6"
"822","adritta_m","   6"
"937","vitocox","   6"
"1162","csanchezrozas","   6"
"1424","ccuevasz","   6"
"1639","claester","   6"
"2099","nosoyjuan","   6"
"2565","zapatosdenina","   6"
"2646","inpolitic","   6"
"2740","ignacioarenas","   6"
"2751","wilson_f_c","   6"
"2843","israferreira","   6"
"3631","profetadetrana","   6"
"3789","jlgallardo","   6"
"4279","generacion80","   6"
"4336","karenboisier","   6"
"4347","yoyigo07","   6"
"4783","verolow_","   6"
"5311","les_cg","   6"
"5657","1puterio","   6"
"5866","infante","   6"
"5886","rozaario","   6"
"6016","biancadaza","   6"
"6307","afuentealbaf","   6"
"6614","camila_qv","   6"
"6739","jocearavena","   6"
"6913","blancalewin","   6"
"7144","anahidiazsantis","   6"
"7581","oscarsicar","   6"
"7640","yedezma","   6"
"7872","rodrigogarayr","   6"
"7892","sergiofraude","   6"
"7917","contreraspato","   6"
"7939","caropaz_","   6"
"7974","jchainss5150","   6"
"8001","disordernews","   6"
