"","user","degree"
"31","epigmenioibarra","9"
"27","elchedelosgays","6"
"29","el_dinamo","3"
"26","elciruela","2"
"5","rvfradiopopular","1"
"25","negrodanny","1"
"28","maca_ji","1"
"30","gvamericalatina","1"
"1","Ivettelozoya","0"
"2","bernaic","0"
"3","niamonisoberano","0"
"4","cherkano","0"
"6","patisole","0"
"7","VioletaReyesa","0"
"8","Fabiosalinasbug","0"
"9","Camila_Moncada","0"
"10","espantachuncho","0"
"11","ivanexxx69","0"
"12","la_Fech","0"
"13","Gonzcinefilo","0"
"14","silviavinas","0"
"15","mx0001","0"
"16","alfredoXXIV","0"
"17","Revolucion3_0","0"
"18","luzverde5","0"
"19","ManzohManzo","0"
"20","fervanzz","0"
"21","LYLLI17","0"
"22","DuarteMina","0"
"23","FLORISABELCRUZ","0"
"24","ConstruyendoU","0"
