"","user","degree"
"2499","blantycina","   1"
"2500","difusion_aces","   1"
"4","Kuruf1","   0"
"7","Feuls13","   0"
"9","Felipillo_Munoz","   0"
"10","DaniloAcevedo","   0"
"11","KenaLorenziniL","   0"
"15","Mesup_Chile","   0"
"17","0901alessandra","   0"
"18","PatricioLukas1","   0"
"19","knufassap","   0"
"20","Anngie_cJ","   0"
"23","Elcaarlooz","   0"
"24","SrtaJuan","   0"
"25","ConkaLC","   0"
"26","AledeValpito","   0"
"29","GUSBASUALTO","   0"
"30","akiReRRC","   0"
"33","martukitabarba","   0"
"34","Lady_Astartea","   0"
"35","astorgapablo","   0"
"38","MovilizateChile","   0"
"41","FranPascual","   0"
"42","dani_hernandez7","   0"
"43","raultrujillog","   0"
"44","WSContreras","   0"
"48","DeJaMoN","   0"
"49","aki_ReRR","   0"
"51","Rodrigo_Fuentes","   0"
"52","EdgarValp","   0"
"53","Racurafael","   0"
"54","Cacerolachilena","   0"
"58","RadioAukan","   0"
"61","Tatihernandez","   0"
"62","ola913","   0"
"64","FACTORABSOLUTO","   0"
"67","No_A_Bachelet","   0"
"68","Contrainformate","   0"
"69","eLe_enLetras","   0"
"70","LosPROgresistas","   0"
"71","Pancho_Concejal","   0"
"72","MAE_Presente","   0"
"73","maldocris76","   0"
"75","Kuruf_V","   0"
"77","CPoderPopular","   0"
"78","estrellamonroy","   0"
"81","NOaBachelet","   0"
"83","Andres_pU","   0"
"86","miciudadela","   0"
"88","Loca_Pasion","   0"
"89","chaameelaa","   0"
"91","jocelynlizana","   0"
"93","awkaweche","   0"
"94","EnZancos","   0"
"96","LUCHARuchile","   0"
"97","FEL_Stgo","   0"
"98","gatoso__","   0"
"99","stejedaa","   0"
"101","Vane_Ganamor","   0"
"103","vhmixj","   0"
"104","Transchile","   0"
"106","ricardogiordano","   0"
"108","carola_amatista","   0"
"109","DanielaLopezLv","   0"
"110","MariselFlores","   0"
"111","siempre_digna","   0"
"112","Roanjawe","   0"
"113","amows","   0"
"116","CamiiMarley","   0"
"117","RAUZARZURI","   0"
"118","CGutierrez80","   0"
"119","TerapiadeAbejas","   0"
"120","kenaes","   0"
"121","Brendizvargas","   0"
"123","hferran","   0"
"124","Landazuri11","   0"
"125","ClaudiaDides","   0"
"126","monsalvesmonica","   0"
"127","bespierre","   0"
"128","SerPainel","   0"
"129","trolky","   0"
"132","veronicadelcamp","   0"
"133","_EloisaGonzalez","   0"
"135","Ccoxio","   0"
"136","RodrigoCollinao","   0"
"137","RamirMel","   0"
"138","JaviitahLM","   0"
"139","Nor_euge","   0"
"141","Cartarbri","   0"
"143","dhiro73","   0"
"144","AuroSanchez","   0"
"145","MattyLL","   0"
"146","papurri_pop","   0"
"147","danielaboo","   0"
"148","radiosintierra","   0"
"149","DoctorMisterio","   0"
"151","SICNoticia","   0"
"152","gdonoso","   0"
"153","irmalaaa","   0"
"154","cujoofking","   0"
"155","TodxsACrear","   0"
"156","Fran_BenavidesA","   0"
"157","alequirgas","   0"
"158","Cata_Gaete","   0"
"159","Nikilapirindiki","   0"
"160","ElenaRedfield","   0"
"161","annymehuin","   0"
"162","Antara1957","   0"
"163","JuanTprev","   0"
"165","roanbaros","   0"
"166","PiliSilvaC","   0"
"168","aki_ReR","   0"
"169","angelombd","   0"
"173","FugadeTinta","   0"
"175","opinion_social","   0"
"176","rosavalenzuela","   0"
"177","laberintoazul","   0"
"178","LevantateYLuchx","   0"
"179","Humanidades_Uch","   0"
"180","c0nishu","   0"
"181","arribaenvuelo","   0"
"182","mixsodareloaded","   0"
"183","Milodon","   0"
"185","PETERDICK","   0"
"186","marcepaodelsur","   0"
"187","robertolirav","   0"
"188","manquelaf","   0"
"189","QuedaMenos","   0"
"190","simonolea","   0"
"191","SandraBeltrami","   0"
"192","sonacana","   0"
"193","Andreiwi90","   0"
"194","PaaanxY","   0"
"196","JotaLevy","   0"
"197","MaxQuitral","   0"
"198","pinpollita22","   0"
"199","PEUCO1775","   0"
"200","pandorolof","   0"
"201","pameladrm","   0"
"202","Cconmemoria","   0"
"203","marilynvolpi","   0"
"204","de_humanizer","   0"
"205","nuestrocobre","   0"
"206","marceacevedomol","   0"
"207","UdMsantiago","   0"
"209","LuzPatriciaLeal","   0"
"210","LeonidasRH","   0"
"211","katonakoso","   0"
"212","Daniel206_73","   0"
"213","alfredooliva","   0"
"214","cotezzza","   0"
"215","IzquierdaRebel1","   0"
"216","tusy_vo","   0"
"217","CAME_Chile","   0"
"218","fdoverdugo","   0"
"219","Hexto","   0"
"220","Salas234","   0"
"221","PuruSergio","   0"
"223","AngolMamalcahue","   0"
"224","caceresmerello","   0"
"225","lenin_hugo","   0"
"226","vamosdenuevo","   0"
"228","PabloSJarpa","   0"
"229","Pablosop","   0"
"230","DrHjuan","   0"
"232","hermosura1974","   0"
"233","Difusion_ACES","   0"
"234","vecorreidiles","   0"
"235","catalinafuenzal","   0"
"236","elias_bravo","   0"
"239","Danhi_Jen","   0"
"240","carolaz23","   0"
"241","aconcz","   0"
"242","rcruzcristi","   0"
"243","Ivanveradiaz","   0"
"244","jaituit","   0"
"245","Ivan_cc","   0"
"246","resfriada","   0"
"247","DedosSangrantes","   0"
"248","maluespa","   0"
"249","Claudiaustral","   0"
"250","movimiento_UTEM","   0"
"251","EFE1313","   0"
"252","Sicoticox","   0"
"254","CakoChavez","   0"
"255","DoctorDencil","   0"
"256","Public01","   0"
"257","AntiDateador","   0"
"258","SoyBinario","   0"
