"","user","degree"
"12","raecheco","4"
"10","jazminjor","3"
"11","mr_quike_p","2"
"1","stickmanpj","0"
"2","ginniasa","0"
"3","Pam_SH","0"
"4","aimanen","0"
"5","josoto92","0"
"6","radio_tierra","0"
"7","JeanetteGo","0"
"8","aamonardes","0"
"9","AlonsoQuevedo","0"
