"","user","degree"
"163","AlecBaldwin_W","  0"
"164","margaritpastene","  0"
"165","paulette_pem","  0"
"166","PoetaPatagon","  0"
"167","erialberto1","  0"
"168","CarlaGomJu","  0"
"169","aztecadani","  0"
"170","monodarwinista","  0"
"171","eclopezm","  0"
"172","JuanIgnaciooE","  0"
"173","vdmvidal","  0"
"174","sandrapaoC","  0"
"175","talijofre","  0"
"176","aptsk","  0"
"177","BrendaMonjes","  0"
"178","Pablosolist","  0"
"179","L4V4ND4LO","  0"
"180","romero7x","  0"
"181","ChrisLopez_2015","  0"
"182","neurofox","  0"
"183","_BlueDragonfly","  0"
"184","carlosluis1518","  0"
"185","titialdunate","  0"
"186","10_dito","  0"
"187","aze1a","  0"
"188","dnmedina","  0"
"189","NicolaoLorenzo","  0"
"190","YankoBlumen","  0"
"191","matiasghe","  0"
"192","Fabi_LeonM","  0"
"193","gloriaapii","  0"
"194","MarielRed0","  0"
"195","smn_egido","  0"
"196","TaniValentina","  0"
"197","PabloReyes_F","  0"
"198","ximenaguilera","  0"
"199","consejerouah","  0"
"200","EduardoLopezM","  0"
"201","LAburtoBorquez","  0"
"202","nanachilena","  0"
"203","PedroJDavis","  0"
"204","nueverobles","  0"
"205","Tv_Idiota","  0"
"206","Camiloparada","  0"
"207","BilopMARIA","  0"
"208","roter21","  0"
"209","Petrukoke","  0"
"210","karolxignacia","  0"
"211","guenumans","  0"
"212","mixsodareloaded","  0"
"213","ayymarta","  0"
"214","Erhueso","  0"
"215","rominjen","  0"
"216","BETAONTWITT","  0"
"219","rgorigoitia01","  0"
"220","NachoOrtega","  0"
"221","JParadaHoyl","  0"
"222","carlosmatiasbc","  0"
"223","dondemario","  0"
"224","luisaferchanda","  0"
"225","HOLEAT","  0"
"226","PatricioRojas77","  0"
"227","migu3do","  0"
"228","PazSaffie","  0"
"229","Tambayjaes","  0"
"230","M3laniel","  0"
"231","sebastiannklein","  0"
"232","selemeruilova","  0"
"233","polopavez","  0"
"234","TUL_01","  0"
"235","Karinafer76","  0"
"238","CaesarParedes","  0"
"239","AlexisArayaM","  0"
"240","MalodelAlma","  0"
"241","ceembb2012","  0"
"242","Tubolruben","  0"
"243","_Nnatali","  0"
"244","aceromora","  0"
"245","juanyhenriquez","  0"
"246","nata_dom","  0"
"247","guilleceverio","  0"
"248","Quemaloquequeda","  0"
"249","fetapia","  0"
"251","IyariR","  0"
