"","user","degree"
"163","jacquelineher15","  0"
"164","Pichilemu_Chile","  0"
"165","clolavillana","  0"
"166","MoisesParedesR","  0"
"167","rnunezmiranda","  0"
"168","Wally_Social","  0"
"169","Sxrgio","  0"
"170","RadioPolar","  0"
"171","migelitro","  0"
"172","radio_tierra","  0"
"173","Pantxo2112","  0"
"174","zarria19deabril","  0"
"175","piamontealegre","  0"
"176","panchozambranoc","  0"
"177","DiputadosDC","  0"
"178","vigojoker","  0"
"179","DaniRodriguezv","  0"
"180","sncastro","  0"
"181","rourios","  0"
"182","guajars","  0"
"183","JC_Cayul","  0"
"184","lurrutiare","  0"
"185","Vicho_","  0"
"186","el_jere","  0"
"187","ErikaHennings","  0"
"189","rbrtndrs","  0"
"190","IgnacioIriarte","  0"
"191","ACCIONdeongs","  0"
"192","Estebanandre11","  0"
"193","lunakrah","  0"
"194","AlejandraJaures","  0"
"195","catalittin","  0"
"196","fn31r4","  0"
"197","Porsi_Acaso","  0"
"198","guilleceverio","  0"
"199","FEO_Y_TARADO","  0"
"200","barbara_sc","  0"
"201","chiloenativo","  0"
"202","NicoJara","  0"
"203","loregiachino","  0"
"204","cloudmig","  0"
"205","sneaksleep","  0"
"207","rizomaka","  0"
"208","sebalboa","  0"
"209","ivanauta","  0"
"210","caritoroja","  0"
"211","Lady_Astartea","  0"
"212","Rebesaldan","  0"
"213","fpemu","  0"
"214","albertoegr","  0"
"215","VodkaArandano","  0"
"216","FcoSepulvedaG","  0"
"217","gloriaapii","  0"
"218","maritaerrepe","  0"
"219","hectorpincheira","  0"
"220","Angel_mayi","  0"
"221","rod_naranjo","  0"
"222","luisalvaradoh1","  0"
"223","Madomack","  0"
"224","kkruberg","  0"
"225","eniramarcela","  0"
"226","Carolina_Jarap","  0"
"227","xhunxhita_22","  0"
"228","mentalsuffering","  0"
"229","LafquenchiNewen","  0"
"230","AI_RM","  0"
"231","gregdechile","  0"
"232","cneryda","  0"
"233","gmobastias","  0"
"235","La_Pantera_","  0"
"236","jorgeaandres","  0"
"237","Nutshell_chains","  0"
"238","rasphius","  0"
"239","DiabolikAtaly","  0"
"240","FEDEPUDP","  0"
"241","ovejuna","  0"
"242","smukeone","  0"
"243","savidal","  0"
"244","RAUZARZURI","  0"
"245","AledeValpito","  0"
"246","EvaRayen","  0"
"247","Mirsalis","  0"
"248","kiltroser","  0"
"249","alejandro_martt","  0"
"250","Traukore","  0"
"251","luchostein_cl","  0"
"252","matias_mq","  0"
"253","cokebasti","  0"
"254","A_Monsalve","  0"
"255","BixaRaska","  0"
"256","todomecarga","  0"
"257","Sonnia_Navarro","  0"
"258","Tefy_Oteiza","  0"
"259","miguegonzalezc","  0"
"260","bazzofia","  0"
"261","javiparada","  0"
"263","constanza_gv","  0"
"264","PatoPattan","  0"
"265","ger0___","  0"
"266","alonso_nunez","  0"
"267","aliciabarrera","  0"
"268","jvosorno","  0"
"269","StreamXsonik","  0"
"270","juliotorales","  0"
"271","sandrinapost","  0"
"272","elicarta","  0"
"273","LatiaElla","  0"
"274","arayamas","  0"
"275","el_yetti","  0"
"276","DVD_AR","  0"
"277","akarina_","  0"
"278","trigorosa","  0"
"279","concertatuitera","  0"
"280","huasoemierda","  0"
"281","Carolina_Toha","  0"
"282","cafuentesv","  0"
"283","ivanpato","  0"
"284","lucho_galindo75","  0"
"285","karinnajavi","  0"
"286","justolucio","  0"
"287","linternamagica","  0"
"288","leoncia_leon","  0"
"289","5ndon","  0"
"290","javierasanchez_","  0"
"291","22031967","  0"
"292","davidlealo","  0"
"293","carolalizet","  0"
"294","BarrigaJC","  0"
"295","_FelipeSnmartin","  0"
"296","AmadaCarolina","  0"
"297","iispablo","  0"
"298","tongorongo","  0"
"299","Krusyal","  0"
"300","cacomon","  0"
"301","Xim_Villamar","  0"
"302","Antara1957","  0"
"303","ebcl","  0"
"304","RedEntrelazando","  0"
"305","Masculinidades","  0"
"306","HEROINASS","  0"
"307","luzmafarina","  0"
"309","JABRAXAZ","  0"
"310","paintmyblues","  0"
"311","clauyara","  0"
"312","Diannis7","  0"
"313","Milton_Edwards","  0"
"314","shuenul","  0"
"315","Gonzologo","  0"
"316","ziggylennox","  0"
"317","carlosmatiasbc","  0"
"318","calitrivelli","  0"
"319","jeanpinchart","  0"
"320","giovanianderson","  0"
"321","atizereth","  0"
"322","acanalescortes","  0"
"323","zakudido","  0"
"324","israferreira","  0"
"325","PamelaSalasV","  0"
"326","Akonscience","  0"
"327","clauroblero","  0"
"328","luiskohlepe","  0"
"329","TereMehuin","  0"
"330","krisgamu","  0"
"331","fguarachi","  0"
"332","lorena_valenzu","  0"
"333","clepanto","  0"
"334","lolatapiad","  0"
"335","sergiocco","  0"
"336","andresemr","  0"
"337","mariaconstanz_a","  0"
"338","StPato","  0"
"339","ClaudiaDides","  0"
"340","FranciscaVelizb","  0"
"341","PC_JAL","  0"
"342","FelipeEnero","  0"
"343","verobastias","  0"
"344","nicolopezp","  0"
"345","Maese_Bravo","  0"
"346","Carola_Normal","  0"
"347","javpascual","  0"
"348","JonaGMM","  0"
"349","cas_iriarte","  0"
"350","ceciliacarolina","  0"
"351","cadaunante","  0"
"352","andres_barahona","  0"
"353","anti_nati","  0"
