"","user","degree"
"1278","angepazcm","  1"
"1279","soylaivana","  1"
"1280","eliazhandres","  1"
"1282","felipenrique","  1"
"1283","garridkarenven","  1"
"1285","franciscolet","  1"
"1288","sebucha","  1"
"1291","jetgo33","  1"
"1292","ecmena89","  1"
"1294","andresstrello","  1"
"1297","jeangajardoj","  1"
"1298","que_es_que","  1"
"1300","fco_salazar","  1"
"1301","maxporlaflorida","  1"
"1302","rosefem1","  1"
"1303","xvanni","  1"
"1304","franyevenes","  1"
"1306","jmchapa","  1"
"1307","flerzund","  1"
"1309","nikitamayo","  1"
"1311","fpublica","  1"
"1313","mxperez","  1"
"1","Gonzali_to","  0"
"2","Mauricio_L_Vera","  0"
"3","mveronsa","  0"
"4","Lorereire","  0"
"5","OpinionMarciana","  0"
"8","Johosita","  0"
"9","pfalfaro","  0"
"10","martinechenique","  0"
"11","ArayaHernan","  0"
"12","jhonnymanuel16","  0"
"13","carlittos721","  0"
"14","airwolf97","  0"
"15","superhmc1971","  0"
"16","alfest61","  0"
"21","giannserri","  0"
"22","danielescobar","  0"
"24","un_dani","  0"
"27","RikardoMorales","  0"
"28","darkdardo","  0"
"29","mario67","  0"
"32","Alanvaro","  0"
"34","Bielsa_Rebelde","  0"
"35","doctorteran","  0"
"36","fedeasekas","  0"
"38","mimahoy","  0"
"41","Rodrigo_RiveraC","  0"
"42","historiador56","  0"
"43","marisolturres","  0"
"44","SebaSerey","  0"
"46","armando_tren","  0"
"47","gnzalo","  0"
"48","lore_ferrer","  0"
"50","amows","  0"
"51","rigo_carr","  0"
"52","edbrownell","  0"
"53","ValeInsulza","  0"
"54","Luco_71","  0"
"56","Educacion2020","  0"
"61","SrRamirez","  0"
"63","danielmiranda_","  0"
"65","sita_kismet","  0"
"66","Piterpablo","  0"
"67","fedeunder","  0"
"68","PRO_Comunica","  0"
"69","LosPROgresistas","  0"
"70","RodrigoLara_F","  0"
"71","RodolfoPenaverg","  0"
"72","JUANACA65","  0"
"76","oscarpluche","  0"
"77","AlexPavletic","  0"
"78","jcatalanmoya","  0"
"80","RenzoGilardoni","  0"
"81","GiorgioJackson","  0"
"82","nosoyjuan","  0"
"83","arpestre","  0"
"84","SebaAranedaT","  0"
"85","palolainrainbow","  0"
"86","benjarcia","  0"
"88","CarlitosEmilio","  0"
"89","bdeb","  0"
"90","daisytagajardo","  0"
"91","l_lienlaf","  0"
"92","Amanda_Tapia","  0"
"94","diegovillacer","  0"
"95","KrizLincovil","  0"
"96","elixr93","  0"
"97","AveDanGray","  0"
"99","LOBITACHILENA","  0"
"100","_uncensored","  0"
"101","sabarca7","  0"
"102","mbellod","  0"
"103","Manueeeel","  0"
"104","Djaralfaro","  0"
"105","jacquelineher15","  0"
"106","Saladehistoria","  0"
"107","Chalecopablo","  0"
"109","_Barbiwis_","  0"
"110","IcedBlue_","  0"
"111","fra_borquez","  0"
"112","clauditapss","  0"
"113","n_carvajal","  0"
"114","leona2010","  0"
"115","ricardoterans","  0"
"117","MDCN25","  0"
"118","Gabby_Ulloa","  0"
"119","andegabrielli","  0"
"120","elyglezm","  0"
"121","jaimefone","  0"
"122","Leocadia1965","  0"
"123","Incognitas_a_mi","  0"
"124","labrujitandrea","  0"
"125","__di_james__","  0"
"126","pablo_amdg","  0"
"127","evanssofia","  0"
"128","toledo_campos","  0"
"129","ricardocasas","  0"
"130","albertoegr","  0"
"131","kurtsoto","  0"
"132","iyago","  0"
"133","camicid","  0"
"134","Rdemocratica","  0"
"135","apa_charlie","  0"
"136","pn_galaz","  0"
"137","IgnacioIriarte","  0"
"138","Camiloparada","  0"
"139","jacamato","  0"
"140","raven_stability","  0"
"141","ccabalin","  0"
"142","Nacho_valdes","  0"
"143","fernandolefianr","  0"
"144","enerseyer","  0"
"145","jleytong","  0"
"146","jignacioolave","  0"
"147","fdoverdugo","  0"
"148","Azulitasur","  0"
"149","NoamTitelman","  0"
"150","gonzalofiguero","  0"
"151","rjarpa","  0"
"152","jcandianeira","  0"
"153","Josemayk","  0"
"154","radio_tierra","  0"
"155","Osvaldo_1981","  0"
"156","andresoyanedel","  0"
"157","Difusion_ACES","  0"
"158","lelymonroy","  0"
"159","Blanquito_Amor","  0"
"160","ricardo_ortizc","  0"
"161","hhtorresc","  0"
"162","cristian8919","  0"
"163","MRoque10","  0"
"164","Memosh_","  0"
"165","randreszurita","  0"
"166","mazuritab","  0"
"167","Barbara_figue","  0"
"168","marcelasuarezb","  0"
"169","Atrapasilencios","  0"
"170","poly_francisca","  0"
"171","jmaureiram","  0"
"172","biancapaz_","  0"
"173","cactusistiko","  0"
"174","PierreFrancisco","  0"
"175","pashando","  0"
"176","MatiasReeves","  0"
"177","pamela_abarca","  0"
"178","Davidd_GH","  0"
"179","Utu_dragon","  0"
"180","martinezarrue","  0"
"181","acid391","  0"
"182","023467890","  0"
"183","Jorge_betanzo","  0"
"184","n_erraz","  0"
"185","Cacunps","  0"
"186","clautota","  0"
"187","_Fer15","  0"
"189","carlaostracismo","  0"
"190","jacintodavila","  0"
"191","ReyGarufa0","  0"
"192","vivit_ni","  0"
"193","d_anisepu","  0"
"194","Raul_Aleiandro","  0"
