"","user","degree"
"43","carofergolu","  1"
"48","margaritavaldes","  1"
"49","calderoncea","  1"
"66","economiacritica","  1"
"71","jesicaba","  1"
"73","rmobarec","  1"
"75","cxnavarro","  1"
"80","xpena","  1"
"81","patorubilar","  1"
"84","lulalba","  1"
"92","drmemo","  1"
"100","lachina_chile","  1"
"118","jemunoz2","  1"
"120","elibertaria","  1"
"155","pipovega","  1"
"198","andres_gme","  1"
"209","esperanzacomic","  1"
"267","circulo_sur","  1"
"282","radutzan","  1"
"301","gonzalocuadram","  1"
"324","marmotaz","  1"
"332","gc_marines","  1"
"376","kake_x","  1"
"381","toledo_campos","  1"
"386","luisgonzaleze","  1"
"393","jcoulon","  1"
"426","pedrodvaldivia","  1"
"427","nvaizquierda","  1"
"449","felipevargasr","  1"
"492","hodow454","  1"
"544","victor_maulen","  1"
"545","trigorosa","  1"
"568","ainosattoram","  1"
"574","nami_wong","  1"
"633","vjgarate","  1"
"665","carolinapinoc","  1"
"743","juventudpvzla","  1"
"752","tahiiska","  1"
"775","sensaimarce","  1"
"803","ituaaa","  1"
"819","lizzysimonsen","  1"
"831","mariana_gat","  1"
"910","ginettejoignant","  1"
"918","volkgarib","  1"
"921","elevansdeverdad","  1"
"943","tiradecontact","  1"
"1048","p_hurtado","  1"
"1113","ochovio","  1"
"1114","cibermagda","  1"
"1134","merobolosdiscos","  1"
"1164","marceloperezs","  1"
"1204","fpvv","  1"
"1210","nicobinder","  1"
"1212","csanhuezac","  1"
"1215","mguinezl","  1"
"1256","yankypdc","  1"
"1279","emeieleaa","  1"
"1284","_rkdo_","  1"
"1348","gonzalofera","  1"
"1397","bedemoon","  1"
"1470","jgonzacom","  1"
"1471","cadaunante","  1"
"1517","marcobellom","  1"
"1706","camila_qv","  1"
"1707","pelapazz","  1"
"1720","picarte","  1"
"1862","marilynpoblete","  1"
"1891","pabloh46","  1"
"1895","nikki_endeudada","  1"
"1902","chileno_libre","  1"
"1908","efeuade","  1"
"1975","mysickness","  1"
"1986","muchosojos","  1"
"2009","eugeurrere","  1"
"2010","fernandomejiasb","  1"
"2017","belenlr","  1"
"2022","salvemosatacama","  1"
"2028","jfpizarrom","  1"
"2038","elvitoto","  1"
"2072","mauravg","  1"
"2073","erator2010","  1"
"2079","alvaro_hidalgo","  1"
"2110","pcarrascom","  1"
"2112","maiioxoxo","  1"
"2113","tammygutier","  1"
"2115","efeespinoza","  1"
"2116","elsindicato","  1"
"2119","gacela_azul","  1"
"2121","esebastias","  1"
"2122","yoyomerinoo","  1"
"2124","no_se_pero_no","  1"
"2127","emoralesgomez","  1"
"2128","joseortegam","  1"
"2129","vale_ortega","  1"
"2132","serocoll","  1"
"2135","alegunsche","  1"
"2136","lomochile","  1"
