"","user","degree"
"1140","vanemoonlight","  1"
"1143","gisn18","  1"
"1144","capfuturo","  1"
"1148","baumze","  1"
"1150","fran_mena","  1"
"1153","mulder73","  1"
"1155","comandomichelle","  1"
"1156","nanadelpiano","  1"
"1159","unchiledetodos","  1"
"1160","lascondesxbache","  1"
"1162","un","  1"
"1163","crllanos","  1"
"1164","joaniis","  1"
"1165","guendelman","  1"
"1166","psico_jose","  1"
"1169","ortizright","  1"
"2","mdgrkb","  0"
"3","manuelEduardoH","  0"
"7","LaVivi","  0"
"8","PatricioMery","  0"
"10","Fiscalfederal","  0"
"11","IsperfectCory","  0"
"13","tavavargas","  0"
"14","FEUAntofagasta","  0"
"15","ElCataCh","  0"
"19","franciscobecker","  0"
"20","VicenteGuzmanG","  0"
"22","GustavoAdolfoG_","  0"
"23","CristobalSR","  0"
"25","MaximoFrancisco","  0"
"26","rubilarcamurri","  0"
"27","FMLarrain","  0"
"29","juanpablo_","  0"
"30","carolinsol","  0"
"31","JRNcastillo","  0"
"33","LaTinkerBell33","  0"
"35","MovilizadosUBB","  0"
"36","Feubbchillan","  0"
"37","anaeb06","  0"
"38","IvanNAKEDIN","  0"
"39","paulojml","  0"
"41","cholitafilms","  0"
"42","ebcl","  0"
"44","GonVivar","  0"
"45","Valeurrutia","  0"
"47","LaReinaxBarruet","  0"
"48","ComandoMichelle","  0"
"49","Paravall","  0"
"50","DamnDracon","  0"
"51","kcampanavilo","  0"
"52","soytufologuer","  0"
"53","nga2043","  0"
"54","kenaes","  0"
"57","eugeniarc","  0"
"58","Saladehistoria","  0"
"59","claupav","  0"
"62","radignacio","  0"
"63","ignacioarenas","  0"
"65","RCASTIL","  0"
"66","ungalloafonico","  0"
"67","elobos_e","  0"
"68","Relehui_A","  0"
"69","j_santibanez","  0"
"70","cepamoya","  0"
"71","ximegui","  0"
"72","rickmao","  0"
"73","MariOTapiaC","  0"
"74","ctapiach","  0"
"75","feli_azul","  0"
"76","patriciosaez","  0"
"77","trigorosa","  0"
"78","Wwwalker","  0"
"79","conejocuadra","  0"
"82","letrakreativa","  0"
"84","gentedelsur","  0"
"85","pichiosky","  0"
"86","jorgeinzunzah","  0"
"87","seebytaaesponja","  0"
"88","Ernes74","  0"
"89","Relooka","  0"
"91","Juanmchamorro","  0"
"93","Pedag_Criticas","  0"
"94","eugenioquintana","  0"
"95","miquelanngelo","  0"
"96","Al_Bouchta","  0"
"97","frandetierra","  0"
"98","Brunis_Story","  0"
"99","CoteintheSky","  0"
"100","moni__K","  0"
"101","oscarsicar","  0"
"102","IVAN_ANTONIO","  0"
"103","Beetyiina","  0"
"104","Kazuhira","  0"
"105","ponceluis","  0"
"106","Kary1285","  0"
"107","ivansalinasb","  0"
"108","Motiva_","  0"
"109","NicoFigueroa","  0"
"110","nuribeo","  0"
"111","AngzTweet","  0"
"112","huerfanopro","  0"
"113","coniperez","  0"
"114","caroperezd","  0"
"115","rafaberf","  0"
"116","IgnacioIriarte","  0"
"117","Fran_Torres_","  0"
"119","rhon2008","  0"
"120","sailorcow","  0"
"121","elChappa","  0"
"122","Berri","  0"
"123","lawyersilva","  0"
"124","felixsincolor","  0"
"125","Beyanes","  0"
"126","asuazos","  0"
"127","iwgo","  0"
"128","gc_marines","  0"
"129","cpatagon","  0"
"130","sr_gorki","  0"
"131","lanainpame","  0"
"132","abrlinconl","  0"
"133","un_joven","  0"
"134","Angelita_ita","  0"
"135","helenaherting","  0"
"137","weonsupertela","  0"
"138","cclauditaa","  0"
"139","AlCVidal","  0"
"140","EliSA_Torr3s","  0"
"141","Juanfraa_","  0"
"142","dsalazar23491","  0"
"143","EseDepolo","  0"
"146","LuigiTwit","  0"
"147","pepasomers","  0"
"148","camirivera","  0"
"149","xang_ex","  0"
"151","Territorial_Ing","  0"
"152","vlatorre","  0"
"153","fabio_lopez","  0"
"154","Pipefuentesb","  0"
"155","VPaaz","  0"
"156","salazartaibo","  0"
"157","trinifernandez","  0"
"158","shivoooooo","  0"
"159","p51c0geek","  0"
"160","silvaniwis","  0"
"161","rndzvs","  0"
"162","BrunoPonceZ","  0"
"163","Politap","  0"
"164","felisaavedra","  0"
"166","miorozco","  0"
"168","olivaresalex","  0"
"169","Robertom1","  0"
"170","fireyesr","  0"
"171","mariahurtadoi","  0"
"172","LAburtoBorquez","  0"
"173","sergiomoraga","  0"
"174","jesicaba","  0"
"175","rodrigo_z","  0"
"176","radioliina","  0"
"177","NicolasAnglas_G","  0"
"178","MatiasReeves","  0"
"179","nestormorales","  0"
"180","alfonsomorad","  0"
"181","Cruizta","  0"
"182","S_Schwartzmann","  0"
"183","_Jack_Bauer","  0"
"184","JimenezMarchant","  0"
"185","sebaemir","  0"
"186","patiacu","  0"
"187","valerita_","  0"
"188","silvia_gascon","  0"
"189","jmorande","  0"
"190","josisla","  0"
"191","bastiangb","  0"
"192","catabr","  0"
"193","FrancisParra","  0"
"194","MonteroFlorida","  0"
"195","migtor72","  0"
"197","okkita_","  0"
"198","Franciita","  0"
"199","MRiffo_B","  0"
"201","alexisbrian20","  0"
"202","enzitoan","  0"
"203","fresitajaviera","  0"
"204","v_olate","  0"
"205","CETEMUANTOF","  0"
"206","marcelanicolee","  0"
"208","Connie_Liberty","  0"
"209","monoprimaso","  0"
"210","Pia_Lia","  0"
"211","lTutol","  0"
"212","aleandrea","  0"
"213","MarchaIDRECH","  0"
"214","tmjosepe","  0"
"215","petro0o","  0"
"216","MarySoleei","  0"
"217","cristian_380","  0"
"218","Clickeados","  0"
"219","robeeerto_mc","  0"
"220","jedkstr0","  0"
"221","Paliitho","  0"
"222","Sue_Brown_","  0"
"224","NoteroAngel","  0"
"226","Kami_del_Antro","  0"
"227","chiquitita132","  0"
"228","freepcx","  0"
"229","PauElii","  0"
"230","Don_SkoBar","  0"
"231","missanemixx","  0"
"232","LiineaDirecta","  0"
"233","Patatero","  0"
"234","rosavalenzuela","  0"
"235","DanytaGonzalez","  0"
"237","ial_otazo","  0"
"238","SebaLonghi","  0"
"239","frannajoes","  0"
"240","enChileHoy","  0"
"242","MCabreraRomo","  0"
"243","aplaplac39","  0"
"244","cabeza_pequenia","  0"
"245","camiponcec","  0"
"246","JTLabarca","  0"
"247","cesar_freirina","  0"
"248","consucheix","  0"
"249","wendosilva","  0"
"250","crojasjara","  0"
"251","CrissFernando","  0"
"252","Clau2m","  0"
"253","pablochapav","  0"
"254","josoto92","  0"
"255","cpobleteb","  0"
"256","Fco_Villarroel","  0"
"257","FeerValentinaPS","  0"
"258","NicoSotoT","  0"
"259","c_machuca","  0"
"261","warkoholic","  0"
"262","MonSkoknic","  0"
"263","driverosf","  0"
"264","ircav","  0"
"265","samuel_bravo","  0"
"266","Milla_Taisho","  0"
"267","gdonoso","  0"
"268","FelipeEsbir","  0"
"269","cpulgarpinaud","  0"
"270","jzieballe","  0"
"271","diegocorvalan","  0"
"272","englishforvets","  0"
"273","patonawrath","  0"
"274","guenumans","  0"
"275","pam_arq","  0"
"277","locoyocioso","  0"
"278","Dania_N_","  0"
"279","sebabecks","  0"
"280","quintanadonoso","  0"
"281","pita_diaz","  0"
"282","AguxtinP","  0"
"283","nico_grau","  0"
"284","fauentoma","  0"
"285","SteppenWolf87","  0"
"286","AlonsoDamian","  0"
"287","Gaby9000","  0"
"288","SiempreBarle","  0"
"289","jparedesgodoy","  0"
"290","Blanquito_Amor","  0"
"291","LoreArellanoPRO","  0"
"292","paezMaurice","  0"
"293","danilonunez","  0"
"294","Icebel","  0"
"295","CarlosFigue","  0"
"296","maca_carrasco","  0"
"297","EliBravoCas","  0"
"298","Clara_Bella_","  0"
"299","pachyta7","  0"
"300","lBeckal","  0"
"301","hhtorresc","  0"
"302","rojassantiagro","  0"
"303","moliwan","  0"
"304","jleytong","  0"
"305","jo_salast","  0"
"306","cristobalmarin","  0"
"307","YoCastros","  0"
"308","miguel_lunav","  0"
"309","sebapollak","  0"
"310","evillavicencio","  0"
"311","raulyniz","  0"
"312","Consu_Gutierrez","  0"
"313","ktini1","  0"
"314","palolarrain","  0"
"315","FidelBennett","  0"
"317","josepatco","  0"
"318","CCauqueninoCom","  0"
"319","jfffernando","  0"
"320","monicaperezr","  0"
"321","7_paloma","  0"
"322","SebandreG","  0"
"323","FLP_V","  0"
"324","kmy16","  0"
"325","sSaudade","  0"
"326","Confech","  0"
"327","misun9","  0"
"328","Deestinyperfect","  0"
"329","MarzaAtack","  0"
"330","CarlosGuty","  0"
"331","kris_blsjk","  0"
"332","tebraxs","  0"
"333","el_xexo","  0"
"334","AlonFernandez","  0"
"335","cot0na","  0"
"336","Rata_deLana","  0"
"337","magc591","  0"
"338","Heypatotricio","  0"
"339","Vengeance_Freak","  0"
"340","FcoGomezM","  0"
"341","eslo_quehay","  0"
"342","Isidora","  0"
"343","camilonacho","  0"
"344","maurovalpo","  0"
"345","laSignorinella","  0"
"346","tere_perez","  0"
"347","_El_Pollo","  0"
"348","Dany_amigo","  0"
"349","solemar7uk","  0"
"350","ClaxdioCardenas","  0"
"351","sr_sutherland","  0"
"352","cristiandeltoro","  0"
"353","jrobles65","  0"
"354","vicky_saez","  0"
"355","Carlitaseguel","  0"
"356","NoMiVel","  0"
"357","mafitas","  0"
"358","diegodemocracia","  0"
"359","MagisterioChile","  0"
"360","jvergaraa","  0"
"361","VaroSiza","  0"
"362","Pollito1701","  0"
"363","quiquehs","  0"
"364","dhiro73","  0"
"367","Juanjo_Richter","  0"
"368","Paseoartes","  0"
"369","jmontesinos2009","  0"
"370","elciruela","  0"
"371","Bea_Awaken","  0"
"373","centropolitico","  0"
"374","Mejo_Koji","  0"
"375","emeieleaa","  0"
"376","Educacion2020","  0"
"377","lunitacaramelos","  0"
"378","Macagayangos","  0"
"379","pietrogarosi","  0"
"380","edowoo","  0"
"381","felipebesoain","  0"
"382","makanaochi","  0"
"383","Cosmonaut_Moz","  0"
"384","Uni_001","  0"
"385","Movilizados2011","  0"
"386","xPiLoNx","  0"
"387","ProyectoAnimas","  0"
"388","janavasquez41","  0"
"389","juancriolivares","  0"
"390","danieljadue","  0"
"391","Patitocorces","  0"
"392","Nahuelan_","  0"
"393","salmacides","  0"
"394","izqautonoma","  0"
"395","Bichoncho","  0"
